probe,model,dataset,fraction,seed,auroc,f1_macro,ece_fixed,ece_scaled_fixed,temperature,degeneracy_share
mlp,CONCH,LungHist700,0.01,42,0.8447582266369354,0.3950468664754379,0.0594470537844158,0.0945106706448963,0.8773433364128002,0.3142857142857143
mlp,CONCH,LungHist700,0.01,123,0.8901503711822614,0.455574497767687,0.1510298623925163,0.2012069736208234,0.8616463743494953,0.3142857142857143
mlp,CONCH,LungHist700,0.01,456,0.9000254552032699,0.4647837241265203,0.1355388891129266,0.145477359067826,0.929148797567844,0.219047619047619
mlp,CONCH,LungHist700,0.05,42,0.9054092063883894,0.5119612790949462,0.1075700044631958,0.1475045039540245,0.918972470573282,0.238095238095238
mlp,CONCH,LungHist700,0.05,123,0.9472248576135532,0.6816879506849112,0.095477553208669,0.1140708310263497,0.8510034499476185,0.2666666666666666
mlp,CONCH,LungHist700,0.05,456,0.9348286983431704,0.5667601181886897,0.092615406853812,0.0839650244939894,0.8412197415456412,0.1904761904761904
mlp,CONCH,LungHist700,0.1,42,0.9354605593551398,0.5984818451693573,0.0630616721652802,0.105260240747815,0.9058812697921446,0.2
mlp,CONCH,LungHist700,0.1,123,0.9437969590644568,0.6558003480028105,0.1083505948384602,0.1046930199577694,0.82644014189802,0.2571428571428571
mlp,CONCH,LungHist700,0.1,456,0.9451877549196954,0.6163391432647523,0.0862385468823569,0.0819706272511255,0.8868497842482381,0.2285714285714285
mlp,CONCH,LungHist700,0.25,42,0.9538919756657112,0.6545377815639897,0.0977705007507687,0.0919981411525181,1.0102629411374673,0.219047619047619
mlp,CONCH,LungHist700,0.25,123,0.951404961950552,0.6669133240340671,0.1095244285606202,0.1092513302961985,0.8370918507546112,0.2571428571428571
mlp,CONCH,LungHist700,0.25,456,0.9751183506509388,0.751797725369154,0.082609816959926,0.0949307484286172,0.9395808443055806,0.1904761904761904
mlp,CONCH,LungHist700,0.5,42,0.9700700639184542,0.7272451471431064,0.0738695953573499,0.0550943417208535,1.099193357877843,0.2285714285714285
mlp,CONCH,LungHist700,0.5,123,0.9604562295347658,0.7290346448241186,0.1079599897066752,0.1311139035792577,0.9539588373660046,0.2476190476190476
mlp,CONCH,LungHist700,0.5,456,0.9797165157238636,0.7446323010809676,0.0679136185418991,0.0667098899682362,0.9882419188820388,0.2
mlp,CONCH,LungHist700,1.0,42,0.9848982674908128,0.8107528436475805,0.0780325395720345,0.0607372073900131,0.9207289886785246,0.219047619047619
mlp,CONCH,LungHist700,1.0,123,0.9854433580039952,0.8333355105911497,0.0684235078947884,0.0451863853704361,0.913261138697486,0.219047619047619
mlp,CONCH,LungHist700,1.0,456,0.9860880946733576,0.7995517640254484,0.0629035410426911,0.0694680020922706,0.9057163307380184,0.219047619047619
mlp,CONCH,MHIST,0.01,42,0.650670808571943,0.4076537893181338,0.1109244577289237,0.0889595323142156,1.1147933490975237,0.984646878198567
mlp,CONCH,MHIST,0.01,123,0.4888798847469836,0.3870765370138017,0.0434994358367295,0.0447640110916832,0.9921442149403888,1.0
mlp,CONCH,MHIST,0.01,456,0.5991130920223303,0.4765213266811889,0.0712725464159293,0.0786257108240679,1.0651249487884475,0.901740020470829
mlp,CONCH,MHIST,0.05,42,0.8208265802269044,0.6834211926294917,0.0634023490664048,0.0613335998406673,1.3970680822501809,0.7338792221084954
mlp,CONCH,MHIST,0.05,123,0.8132450927426617,0.6767976014354002,0.0661257329561815,0.063951319398143,1.559526412300393,0.7533265097236438
mlp,CONCH,MHIST,0.05,456,0.737767873221682,0.610285262754007,0.0884300080588432,0.0592587324833552,1.434995749450236,0.7840327533265097
mlp,CONCH,MHIST,0.1,42,0.8244687556275886,0.7029178069514403,0.0696327174110995,0.0702609565783913,1.2728764286316991,0.7267144319344934
mlp,CONCH,MHIST,0.1,123,0.8208535926526201,0.7016252946622001,0.0649945209910492,0.067535180007484,1.4070778044853207,0.7175025588536336
mlp,CONCH,MHIST,0.1,456,0.8107284350801369,0.6975172122117035,0.0472934006149961,0.0581746091465622,1.4486872741562398,0.6898669396110543
mlp,CONCH,MHIST,0.25,42,0.8527237529263461,0.7632829129115529,0.0610511120763381,0.0474822475606367,1.6787805344377236,0.6417604912998977
mlp,CONCH,MHIST,0.25,123,0.8604312983972628,0.7893552774908708,0.0533028002046696,0.0554545325290949,1.3823992410011905,0.6366427840327533
mlp,CONCH,MHIST,0.25,456,0.8361921483882586,0.747744182454289,0.0809316069246131,0.0381068849408028,1.5588425231655954,0.6345957011258956
mlp,CONCH,MHIST,0.5,42,0.8535521339816315,0.784461838494189,0.0493066178800627,0.0451924655826699,1.259226738366786,0.5926305015353122
mlp,CONCH,MHIST,0.5,123,0.8651359625427696,0.7921704895393062,0.0549474344984413,0.0452796365444223,1.330805208477179,0.6120777891504606
mlp,CONCH,MHIST,0.5,456,0.8577030433999641,0.7792823920265781,0.0632159150031108,0.0326039715076176,1.4734374859158288,0.6008188331627431
mlp,CONCH,MHIST,1.0,42,0.8767693138843868,0.8005166628198072,0.0442791496753357,0.0405326258227183,1.0911146136943357,0.6049129989764586
mlp,CONCH,MHIST,1.0,123,0.8738519719070772,0.7897704277596108,0.0476012878890169,0.0408819189014918,1.1297069958594774,0.6141248720573184
mlp,CONCH,MHIST,1.0,456,0.8744552494147307,0.7901018826135104,0.0520757850213786,0.0467568371280982,1.09603141944596,0.6008188331627431
mlp,CONCH,PCam,0.01,42,0.9586139562431122,0.8963071589667494,0.0095700457078464,0.0082868125930986,0.9764863541466065,0.51519775390625
mlp,CONCH,PCam,0.01,123,0.9563198903935948,0.8908452508590992,0.0182965691337813,0.0181691021092546,1.0043752126994785,0.527679443359375
mlp,CONCH,PCam,0.01,456,0.9619310875781748,0.9000869315454634,0.0107138217299507,0.015663670643903,1.0577426423600689,0.524200439453125
mlp,CONCH,PCam,0.05,42,0.9645651383835516,0.898328002908668,0.0291781708256166,0.0290359070128261,1.0072020432537137,0.540740966796875
mlp,CONCH,PCam,0.05,123,0.965427923224748,0.9004103196875576,0.0267475049007543,0.0262286820616281,1.032533327260091,0.53631591796875
mlp,CONCH,PCam,0.05,456,0.9655611526686568,0.900935888345965,0.0245042612019687,0.0236017973265347,1.0378153278419016,0.53955078125
mlp,CONCH,PCam,0.1,42,0.9649166233126616,0.8945124346760764,0.0446417178388856,0.0435967574986193,1.0536876143141984,0.555206298828125
mlp,CONCH,PCam,0.1,123,0.9644327787950864,0.8970336449213725,0.0303881663150491,0.0289922894992287,1.071523543087506,0.541961669921875
mlp,CONCH,PCam,0.1,456,0.9653887443395274,0.898293293580261,0.0313932945779242,0.0307863603128453,1.0271532271892887,0.544708251953125
mlp,CONCH,PCam,0.25,42,0.9643012071056634,0.893536575442571,0.0439669960384207,0.0431012994596926,1.0425206726083804,0.55743408203125
mlp,CONCH,PCam,0.25,123,0.962939048871448,0.8990892359823301,0.0235697372992262,0.0224204970613186,1.0524598422225822,0.537261962890625
mlp,CONCH,PCam,0.25,456,0.9654284652545856,0.900096702723219,0.0137018916319107,0.0127241565144231,1.034302694074591,0.52813720703125
mlp,CONCH,PCam,0.5,42,0.962968517785733,0.8950541878817888,0.0406301836375178,0.0391452610766691,1.0714592271255712,0.5533447265625
mlp,CONCH,PCam,0.5,123,0.9631002161350496,0.899176476005744,0.0324797627391717,0.0309804842765402,1.0731915676079753,0.54510498046875
mlp,CONCH,PCam,0.5,456,0.9624843789701708,0.8927278214000166,0.0494191852990297,0.0475875760346298,1.0951187671948608,0.560821533203125
mlp,CONCH,PCam,1.0,42,0.9633650060925084,0.890094431593059,0.0507356565140071,0.0492989070762632,1.074278053197001,0.56298828125
mlp,CONCH,PCam,1.0,123,0.9675092730967492,0.9018938264672413,0.0295020334284004,0.0290100455099491,1.0232590865009306,0.54205322265625
mlp,CONCH,PCam,1.0,456,0.9594651014126464,0.8914272827918637,0.0429631033160831,0.040481843380121,1.111381751619025,0.557159423828125
mlp,CONCH,SPIDER-Breast,0.01,42,0.975141492443145,0.6807221688120867,0.0469505461519474,0.0352038005105339,1.050206994809234,0.1192454711650324
mlp,CONCH,SPIDER-Breast,0.01,123,0.9738504601051085,0.68598633130167,0.0314738972984577,0.0307118130461785,1.003234056741049,0.1248130297490443
mlp,CONCH,SPIDER-Breast,0.01,456,0.9697209795498156,0.6661539277462318,0.0286210023717407,0.0309394611429886,0.9911516858974267,0.107777962439754
mlp,CONCH,SPIDER-Breast,0.05,42,0.9860422846132106,0.7663957233362019,0.0153398056134881,0.022022013309015,0.9541527405109586,0.1194947648329732
mlp,CONCH,SPIDER-Breast,0.05,123,0.9848104105657326,0.7495687725675084,0.0211810310288721,0.0286184188318406,0.9563809162715052,0.116752534485624
mlp,CONCH,SPIDER-Breast,0.05,456,0.985512275500836,0.765775624493342,0.0132459668086299,0.0206361115672213,0.9268942138586548,0.1222369951803224
mlp,CONCH,SPIDER-Breast,0.1,42,0.9888466792724416,0.7898005420519197,0.0090222904699792,0.0211214110891704,0.9064001722705728,0.1220707994016952
mlp,CONCH,SPIDER-Breast,0.1,123,0.9884870961546098,0.775555057256829,0.0131653018700674,0.0313672541888504,0.8966423821033981,0.1189961774970915
mlp,CONCH,SPIDER-Breast,0.1,456,0.9883054339736614,0.7893754540461607,0.0111220039616733,0.0240776630355924,0.88945382012862,0.1242313445238491
mlp,CONCH,SPIDER-Breast,0.25,42,0.9906539663174924,0.8080443553975102,0.0096037087372931,0.0284024157584733,0.8540837128268177,0.1226524846268904
mlp,CONCH,SPIDER-Breast,0.25,123,0.990670655232398,0.8080167037645718,0.0098168736198959,0.0314813892355348,0.8463231238157057,0.1240651487452218
mlp,CONCH,SPIDER-Breast,0.25,456,0.9909806832253536,0.819457216739497,0.0077522889804915,0.030118626199857,0.8321853338864081,0.1246468339704171
mlp,CONCH,SPIDER-Breast,0.5,42,0.990853645895591,0.8196467769850461,0.0071813806641313,0.0306453116514248,0.8095342137217229,0.1229017782948313
mlp,CONCH,SPIDER-Breast,0.5,123,0.991490112124985,0.8212457162042173,0.0041419853943416,0.0323414277258715,0.7955100298360023,0.1238989529665946
mlp,CONCH,SPIDER-Breast,0.5,456,0.9915661633456404,0.8266861575644964,0.0056213115908308,0.0275285187387398,0.8028206675503796,0.1237327571879674
mlp,CONCH,SPIDER-Breast,1.0,42,0.9917699536717096,0.8298831896939074,0.0090953081509432,0.0313391351132213,0.7672027976578146,0.123815855077281
mlp,CONCH,SPIDER-Breast,1.0,123,0.991824655557444,0.8196075854092106,0.0070247057146144,0.0366563322720623,0.7689171876094998,0.1238989529665946
mlp,CONCH,SPIDER-Breast,1.0,456,0.991799077459424,0.8280383195934924,0.0093131792694899,0.0301355757370271,0.7716402830067471,0.1229848761841449
mlp,GigaPath,BRACS,0.01,42,0.7495458152526345,0.3396983817379574,0.1068250091975195,0.0818274866854935,1.333878216810125,0.2894736842105263
mlp,GigaPath,BRACS,0.01,123,0.7562696761414932,0.3478433041718904,0.114988087797374,0.0686786499724053,1.5379504357570604,0.4035087719298245
mlp,GigaPath,BRACS,0.01,456,0.7968842238747403,0.3869158700819323,0.1133268771987212,0.0761231519412576,1.229873558355021,0.3210526315789473
mlp,GigaPath,BRACS,0.05,42,0.8608191866196809,0.4975863753504742,0.0828512079360192,0.0838063368933242,1.0085508719191478,0.2298245614035087
mlp,GigaPath,BRACS,0.05,123,0.860183138472044,0.5384933788963963,0.0675089349349339,0.0691021048708965,1.005169967642046,0.1964912280701754
mlp,GigaPath,BRACS,0.05,456,0.8802022988746817,0.551280309329551,0.057235264229147,0.0546604105777907,1.051054064813053,0.2263157894736842
mlp,GigaPath,BRACS,0.1,42,0.8751962140369604,0.542172057392895,0.094133045746569,0.0783601971049057,1.0673813939501122,0.1912280701754386
mlp,GigaPath,BRACS,0.1,123,0.8828523783233988,0.5647087868618358,0.045555545311225,0.0498029022363194,0.9681016603710404,0.1929824561403508
mlp,GigaPath,BRACS,0.1,456,0.8873951315409322,0.5854332795388716,0.0811264758047304,0.0709392972944075,1.0653770681918666,0.2
mlp,GigaPath,BRACS,0.25,42,0.8978861206247081,0.5950425807264246,0.0949038686982372,0.0681666026512781,1.06902633502403,0.1736842105263158
mlp,GigaPath,BRACS,0.25,123,0.8986371352449289,0.5985553905186954,0.0889849750096337,0.0786406357037393,1.0421675466151812,0.1929824561403508
mlp,GigaPath,BRACS,0.25,456,0.892461878306384,0.5833099214307336,0.0798847342530886,0.0727700338290448,1.0274911457863436,0.1807017543859649
mlp,GigaPath,BRACS,0.5,42,0.9044072781857144,0.6075116150041444,0.0892345415395603,0.0736159461109261,1.106419206584942,0.1666666666666666
mlp,GigaPath,BRACS,0.5,123,0.904419165461654,0.6151240671814409,0.0640349671506044,0.0559366477686062,1.0309690167252166,0.1807017543859649
mlp,GigaPath,BRACS,0.5,456,0.8977634625355864,0.5931633024063553,0.0700403776085167,0.0711743917381554,0.9930273968172072,0.175438596491228
mlp,GigaPath,BRACS,1.0,42,0.9062863360829236,0.6306727308367536,0.0985004399429287,0.0682420511779032,1.093892970168555,0.175438596491228
mlp,GigaPath,BRACS,1.0,123,0.9042752621460308,0.6128539645353994,0.0999955376512126,0.083373602597337,1.088183808850293,0.1771929824561403
mlp,GigaPath,BRACS,1.0,456,0.9054133165564816,0.6101814155662991,0.1000502111618979,0.0840801098890471,1.08899788247189,0.1789473684210526
mlp,GigaPath,CRC,0.01,42,0.9993535453062532,0.984669137937577,0.0147483994712431,0.0019961186289787,0.7786976708572106,0.1445333333333333
mlp,GigaPath,CRC,0.01,123,0.9996087063884374,0.9860056921158404,0.0166076343417167,0.0016893542806307,0.7475499846176477,0.141
mlp,GigaPath,CRC,0.01,456,0.999441950707588,0.9824506482980974,0.0171905593176683,0.0024249407986799,0.7387807280139504,0.1413333333333333
mlp,GigaPath,CRC,0.05,42,0.9996013101926216,0.991002399279692,0.0050692515154679,0.0021066877245902,0.8393340978567476,0.1419333333333333
mlp,GigaPath,CRC,0.05,123,0.9997230456707368,0.9896466867034096,0.0058192441900571,0.0019753088355063,0.8552888291135722,0.1406
mlp,GigaPath,CRC,0.05,456,0.999613964617018,0.9906940386337196,0.0062162209610144,0.001826901413997,0.8105612858892652,0.1419333333333333
mlp,GigaPath,CRC,0.1,42,0.9997127569337876,0.9927777322838822,0.0046088624556859,0.001375652060906,0.824346441875214,0.1412
mlp,GigaPath,CRC,0.1,123,0.9998412751247536,0.9939986574397638,0.0056011690517266,0.0011331355253855,0.8141602525647358,0.1412
mlp,GigaPath,CRC,0.1,456,0.9996702959689314,0.9932623312241664,0.0047243508736292,0.0007025637666384,0.816590440666474,0.1411333333333333
mlp,GigaPath,CRC,0.25,42,0.9999022366532818,0.9942140446739178,0.0035576917390028,0.0021049952805042,0.8064908849278615,0.1412666666666666
mlp,GigaPath,CRC,0.25,123,0.9999444627743738,0.995215017875003,0.0050067133307456,0.0012446184198061,0.7228012395208018,0.1415333333333333
mlp,GigaPath,CRC,0.25,456,0.9999396794740868,0.995149586250238,0.0047342992842197,0.0011137075086434,0.7819868872462833,0.1416666666666666
mlp,GigaPath,CRC,0.5,42,0.9999465282110204,0.9953362260691404,0.0047128366728623,0.0011938688258329,0.6941170674020188,0.1416666666666666
mlp,GigaPath,CRC,0.5,123,0.9999609596905684,0.9957586834540358,0.0047091028670469,0.0009431790928045,0.6958219577607072,0.1422
mlp,GigaPath,CRC,0.5,456,0.9999678841595296,0.9957227358351136,0.0043066002845764,0.0011685960054397,0.7618345972112183,0.1412
mlp,GigaPath,CRC,1.0,42,0.9999778923325312,0.9965226775372996,0.0051249467293421,0.0009228848695755,0.6823051197074738,0.1418
mlp,GigaPath,CRC,1.0,123,0.9999765469601528,0.9963202691930118,0.0043816135644912,0.0006582047224044,0.7138784233687429,0.1419333333333333
mlp,GigaPath,CRC,1.0,456,0.9999680070564262,0.9959294259455423,0.0042255877216656,0.0008407783826192,0.7027799927602157,0.1417333333333333
mlp,GigaPath,LungHist700,0.01,42,0.6474957602836986,0.306477808142187,0.1311690587373007,0.1303506645418349,0.9916424414123516,0.3333333333333333
mlp,GigaPath,LungHist700,0.01,123,0.6944652242312795,0.2378077685107814,0.2055968063218253,0.1249943510407493,1.515591189018518,0.3047619047619048
mlp,GigaPath,LungHist700,0.01,456,0.6971014198379979,0.3132446269427378,0.2350690716788882,0.2204156943729945,1.0635089662564283,0.3523809523809524
mlp,GigaPath,LungHist700,0.05,42,0.8031001178130214,0.4172459389049251,0.1905039792969113,0.1119035939375559,1.5342097268905774,0.3047619047619048
mlp,GigaPath,LungHist700,0.05,123,0.8327064116002321,0.4224809911416976,0.145493298059418,0.1051203993104753,1.2281591852393878,0.2761904761904762
mlp,GigaPath,LungHist700,0.05,456,0.913347595469855,0.5731179008055276,0.0832408323174431,0.0909106274445851,0.9551332323400252,0.2285714285714285
mlp,GigaPath,LungHist700,0.1,42,0.8940044489982467,0.4897405252396029,0.1102208551906404,0.1050709644953409,0.9706711390854272,0.2952380952380952
mlp,GigaPath,LungHist700,0.1,123,0.8911000603602429,0.5981344607741163,0.1366727806272961,0.1365255026590256,0.9942705055016722,0.2285714285714285
mlp,GigaPath,LungHist700,0.1,456,0.9378304125716552,0.5909866951375813,0.1130373487869898,0.1157807436727342,0.8623136158951763,0.2476190476190476
mlp,GigaPath,LungHist700,0.25,42,0.9456100925815296,0.6909435149716704,0.0806843343235197,0.0847875901630946,0.9354097830738882,0.2571428571428571
mlp,GigaPath,LungHist700,0.25,123,0.9446667513026712,0.7301296571655879,0.0801545330456325,0.0913702615669795,1.0155236554157627,0.2285714285714285
mlp,GigaPath,LungHist700,0.25,456,0.9711490938333986,0.7221996266782144,0.1042030828339712,0.0782735705375671,0.8701991337559366,0.2095238095238095
mlp,GigaPath,LungHist700,0.5,42,0.9660219790908154,0.8106250501134051,0.0684944269203004,0.0610282954715547,1.0464486507572417,0.238095238095238
mlp,GigaPath,LungHist700,0.5,123,0.9680259631372158,0.8101444355644766,0.0749276859419686,0.0871299386024475,1.0163238259096663,0.2666666666666666
mlp,GigaPath,LungHist700,0.5,456,0.979120371405526,0.8352964699208459,0.120927966208685,0.1388990535622551,0.9694289278846472,0.2285714285714285
mlp,GigaPath,LungHist700,1.0,42,0.9840153832237925,0.8795711960673599,0.0780857063475109,0.0783168366977147,0.9162065581128684,0.2476190476190476
mlp,GigaPath,LungHist700,1.0,123,0.9844420806458504,0.8689202953908837,0.0576031412397112,0.052892978418441,0.9218520558346304,0.2476190476190476
mlp,GigaPath,LungHist700,1.0,456,0.9847982796057826,0.8689202953908837,0.0653753939129057,0.0522769090675172,0.9059077947246288,0.2476190476190476
mlp,GigaPath,MHIST,0.01,42,0.6686295696020169,0.4566240763115307,0.0737704885713641,0.0744915318464671,1.0793714441486395,0.9068577277379734
mlp,GigaPath,MHIST,0.01,123,0.629344498469296,0.3936157866142779,0.1449705506603451,0.0920362291951018,1.3829486861230504,0.9825997952917092
mlp,GigaPath,MHIST,0.01,456,0.7093057806591032,0.594261444077395,0.1017947348679283,0.074337701954733,1.762450103452548,0.7031729785056294
mlp,GigaPath,MHIST,0.05,42,0.8339861336214659,0.7048814121889048,0.0710013453012662,0.0639806494627723,0.9397134754817514,0.7185261003070624
mlp,GigaPath,MHIST,0.05,123,0.8050648298217179,0.7072143654522336,0.0458349090607163,0.0513284967844293,1.3827534128351406,0.7185261003070624
mlp,GigaPath,MHIST,0.05,456,0.7874167116873763,0.6609220409220409,0.0823995098319122,0.07288757341789,1.0956768247476996,0.8055271238485159
mlp,GigaPath,MHIST,0.1,42,0.8543490005402485,0.7537336231099567,0.0328202664169617,0.0551053540840241,1.1763382006170504,0.6816786079836233
mlp,GigaPath,MHIST,0.1,123,0.8415586169638032,0.7512095747389864,0.0540697114654609,0.0437324257222449,1.1386202822849103,0.7082906857727738
mlp,GigaPath,MHIST,0.1,456,0.8559292274446245,0.757697715918437,0.033147276980667,0.0292045575630457,1.0271550430363852,0.6714431934493347
mlp,GigaPath,MHIST,0.25,42,0.8841887268143347,0.797108715730537,0.0312342632565735,0.0236909670131843,1.214388400246511,0.6632548618219037
