model,dataset,fraction,seed,budget,n_train,n_val,n_labels_total,n_classes,auroc,f1_macro,brier,ece_fixed,ece_adaptive,temperature,ece_scaled_fixed,ece_scaled_adaptive,degeneracy_share,forced_classes,forced_val_classes,degenerate
H-Optimus-0,BRACS,1.0,123,proportional,3657,312,3969,7,0.8956033932491521,0.5853666534551226,,0.0569633778571087,0.0682520918734284,0.8796049389631576,0.049741229161523,0.0644671116477197,0.1842105263157894,0,0,False
H-Optimus-0,BRACS,1.0,456,proportional,3657,312,3969,7,0.8956033932491521,0.5853666534551226,,0.0569633778571087,0.0682520918734284,0.8796049389631576,0.049741229161523,0.0644671116477197,0.1842105263157894,0,0,False
H-Optimus-0,CRC,0.01,42,proportional,696,144,840,9,0.9993712825469304,0.983212783368994,,0.2270245374052063,0.2270245374052063,0.3909841920423343,0.0098791082022748,0.0105036933379368,0.148,0,0,False
H-Optimus-0,CRC,0.01,123,proportional,696,144,840,9,0.9995614548412058,0.9867743915069194,,0.2324341192095621,0.2324341192095621,0.1000050981146439,0.0098786390728116,0.0095931108841491,0.1434,0,0,False
H-Optimus-0,CRC,0.01,456,proportional,696,144,840,9,0.9993634051776276,0.9828343715875476,,0.2287158545551652,0.2285715375469052,0.3128043395862537,0.0049249995787494,0.0039061966141388,0.1422,0,0,False
H-Optimus-0,CRC,0.05,42,proportional,3495,745,4240,9,0.9996307327097134,0.99043127326195,,0.079427901069265,0.079427901069265,0.4407770629529848,0.0031899060836079,0.0028106203254388,0.1427333333333333,0,0,False
H-Optimus-0,CRC,0.05,123,proportional,3495,745,4240,9,0.9996833994652716,0.9905837065825354,,0.0797930136441814,0.0797930136441813,0.4160685469943731,0.0031682936542301,0.0018444465690679,0.1418666666666666,0,0,False
H-Optimus-0,CRC,0.05,456,proportional,3495,745,4240,9,0.9996523132371816,0.990216198016288,,0.0814098703666763,0.081386775105843,0.4720109813983023,0.0029017627604129,0.0032272679136184,0.1423333333333333,0,0,False
H-Optimus-0,CRC,0.1,42,proportional,6996,1497,8493,9,0.9997172363944014,0.9919784829753416,,0.049692123416009,0.0496921234160089,0.5169460436338162,0.0014936682195269,0.0021215158967182,0.1420666666666666,0,0,False
H-Optimus-0,CRC,0.1,123,proportional,6996,1497,8493,9,0.9997440445335628,0.9919454487564489,,0.0493555977333011,0.0493555977333011,0.4855972845728632,0.0023467590652637,0.002021857146146,0.1418666666666666,0,0,False
H-Optimus-0,CRC,0.1,456,proportional,6996,1497,8493,9,0.9997138946408664,0.9920433244883504,,0.049507695543755,0.0494814414601753,0.557515247466716,0.0023357891629785,0.0031727224540424,0.1418666666666666,0,0,False
H-Optimus-0,CRC,0.25,42,proportional,17496,3746,21242,9,0.9998266718487392,0.9935249046972182,,0.0261721104845629,0.0261721104845629,0.5646705957870968,0.0021057779189537,0.000948962924803,0.1424,0,0,False
H-Optimus-0,CRC,0.25,123,proportional,17496,3746,21242,9,0.999848398340718,0.994044924404896,,0.026368760042569,0.026368760042569,0.5478527198291432,0.0015159253747088,0.0011402791071689,0.1421333333333333,0,0,False
H-Optimus-0,CRC,0.25,456,proportional,17496,3746,21242,9,0.9998997411518508,0.993629938487917,,0.0262597770853463,0.0262597770853463,0.5742939836642144,0.001717108271835,0.0006806437233059,0.1423333333333333,0,0,False
H-Optimus-0,CRC,0.5,42,proportional,34998,7496,42494,9,0.9999292503239352,0.9947124310807812,,0.0171264014544297,0.0171264014544295,0.6044754130833796,0.0011935382937702,0.0005297965169437,0.1423333333333333,0,0,False
H-Optimus-0,CRC,0.5,123,proportional,34998,7496,42494,9,0.9999097409576716,0.9952753036234098,,0.0164660124050046,0.0164660124050047,0.5762976255460582,0.0013315118594565,0.000501252173414,0.1422,0,0,False
H-Optimus-0,CRC,0.5,456,proportional,34998,7496,42494,9,0.9999372951135964,0.9947674987368376,,0.0161079768485719,0.0160964706963189,0.6287706240696085,0.0008185513888007,0.0004434264229927,0.1423333333333333,0,0,False
H-Optimus-0,CRC,1.0,42,proportional,70000,15000,85000,9,0.999951537035037,0.996061531911532,,0.0111409579894397,0.0111409579894396,0.6212414221724557,0.0012199633530728,0.0005667873385814,0.1421333333333333,0,0,False
H-Optimus-0,CRC,1.0,123,proportional,70000,15000,85000,9,0.999951537035037,0.996061531911532,,0.0111409579894397,0.0111409579894396,0.6212414221724557,0.0012199633530728,0.0005667873385814,0.1421333333333333,0,0,False
H-Optimus-0,CRC,1.0,456,proportional,70000,15000,85000,9,0.999951537035037,0.996061531911532,,0.0111409579894397,0.0111409579894396,0.6212414221724557,0.0012199633530728,0.0005667873385814,0.1421333333333333,0,0,False
H-Optimus-0,LungHist700,0.01,42,proportional,7,7,14,7,0.6467112790994168,0.2773874246728245,,0.1658640851986705,0.2159563143936217,0.3266690242129289,0.1330467525825778,0.1431300626558556,0.3428571428571428,6,7,False
H-Optimus-0,LungHist700,0.01,123,proportional,7,7,14,7,0.6093547785904437,0.242345870828843,,0.0893999097000567,0.1494934730979608,0.1000052749944835,0.1825477683776294,0.1793614926969185,0.3809523809523809,6,7,False
H-Optimus-0,LungHist700,0.01,456,proportional,7,7,14,7,0.6660736161492894,0.3876750427273075,,0.2268244160259395,0.2361924754915756,0.1169082168676286,0.1260044837021695,0.1540706527561146,0.3047619047619048,6,7,False
H-Optimus-0,LungHist700,0.05,42,proportional,22,7,29,7,0.7020699743604201,0.1165649165649165,,0.0879698381815002,0.1451785123262077,2.767722387191194,0.0539029734322766,0.1385333592867745,0.923809523809524,0,6,False
H-Optimus-0,LungHist700,0.05,123,proportional,22,7,29,7,0.7304540590363752,0.2269769446240034,,0.0907696567932318,0.1795200690478726,0.8089795881709236,0.1092750100531542,0.1887221486078612,0.8,0,6,False
H-Optimus-0,LungHist700,0.05,456,proportional,22,7,29,7,0.8294191592548901,0.1960952012078001,,0.0899634052607335,0.1632948653794693,0.4160260653563061,0.1500616210172354,0.1714127154491416,0.819047619047619,0,6,False
H-Optimus-0,LungHist700,0.1,42,proportional,45,8,53,7,0.8139044664007928,0.3432481862872312,,0.1588212436925865,0.1680725156639112,0.4606374054823467,0.1139626761100058,0.1376381295165979,0.5904761904761905,0,2,False
H-Optimus-0,LungHist700,0.1,123,proportional,45,8,53,7,0.8192100027507571,0.267552599970953,,0.1104088310103704,0.1769040947966338,0.4635536036791973,0.1199558000348209,0.1631177281976284,0.6095238095238096,0,2,False
H-Optimus-0,LungHist700,0.1,456,proportional,45,8,53,7,0.8410790747666239,0.3449598021026592,,0.18879389435483,0.2450399420837742,0.3234045762343905,0.1310948061973598,0.1496937857035822,0.4380952380952381,0,2,False
H-Optimus-0,LungHist700,0.25,42,proportional,118,24,142,7,0.904350437417877,0.461225629439267,,0.2379924468300102,0.2574463061738519,0.2532740693240349,0.1779795902921462,0.1657935376438233,0.3619047619047619,0,0,False
H-Optimus-0,LungHist700,0.25,123,proportional,118,24,142,7,0.928533695479354,0.4856742409942483,,0.2645364230813862,0.267793170349504,0.2099692310442868,0.2177745541984374,0.2033978063523502,0.4095238095238095,0,0,False
H-Optimus-0,LungHist700,0.25,456,proportional,118,24,142,7,0.9291266794040922,0.5448237714971623,,0.2974462541931463,0.3347448752531385,0.2041610425437674,0.188784303683333,0.1868468985864678,0.3333333333333333,0,0,False
H-Optimus-0,LungHist700,0.5,42,proportional,240,49,289,7,0.93475423073371,0.5998708010335917,,0.3055823774542636,0.3017833707584613,0.3206762042484034,0.1385777060392498,0.1511591764184344,0.2857142857142857,0,0,False
H-Optimus-0,LungHist700,0.5,123,proportional,240,49,289,7,0.9460640089722686,0.6673525826763196,,0.3443177856456296,0.3443177856456295,0.2946161552749994,0.1661209667758572,0.171700370289478,0.3142857142857143,0,0,False
H-Optimus-0,LungHist700,0.5,456,proportional,240,49,289,7,0.9420099965546116,0.628426182346698,,0.3171598287611618,0.3134292206612139,0.3400187312956866,0.1231002695639881,0.1461839422968431,0.2761904761904762,0,0,False
H-Optimus-0,LungHist700,1.0,42,proportional,483,103,586,7,0.9637720379268856,0.7366257873884082,,0.3144088020647287,0.3144088020647287,0.372447659274772,0.0877905262152229,0.1211419085485465,0.2666666666666666,0,0,False
H-Optimus-0,LungHist700,1.0,123,proportional,483,103,586,7,0.9637720379268856,0.7366257873884082,,0.3144088020647287,0.3144088020647287,0.372447659274772,0.0877905262152229,0.1211419085485465,0.2666666666666666,0,0,False
H-Optimus-0,LungHist700,1.0,456,proportional,483,103,586,7,0.9637720379268856,0.7366257873884082,,0.3144088020647287,0.3144088020647287,0.372447659274772,0.0877905262152229,0.1211419085485465,0.2666666666666666,0,0,False
H-Optimus-0,MHIST,0.01,42,proportional,18,3,21,2,0.7473842967765171,0.3870765370138017,0.2309137137891219,0.1508161805430574,0.1837042707728721,2.243993059952494,0.0921392215265857,0.1780745194867063,1.0,0,0,True
H-Optimus-0,MHIST,0.01,123,proportional,18,3,21,2,0.64039258058707,0.3870765370138017,0.2339039117042348,0.1021182319210263,0.1181160317390251,1.9248027452148824,0.0915969118603104,0.1220920332978882,1.0,0,0,True
H-Optimus-0,MHIST,0.01,456,proportional,18,3,21,2,0.7159013146047181,0.3870765370138017,0.2282745947956782,0.1430113597560148,0.1496243880686311,1.935346085332729,0.1310976880135786,0.1523918172141553,1.0,0,0,True
H-Optimus-0,MHIST,0.05,42,proportional,92,16,108,2,0.8292499549792905,0.3870765370138017,0.2029452197637372,0.1833946857069833,0.1910905898493313,1.7543212543366415,0.1548837058924665,0.1880299830338776,1.0,0,0,True
H-Optimus-0,MHIST,0.05,123,proportional,92,16,108,2,0.7338825859895554,0.4180193596425912,0.2079765429536157,0.1117539448346853,0.1180615927785877,1.7959714241161877,0.1190708384782388,0.1223559364469813,0.985670419651996,0,0,False
H-Optimus-0,MHIST,0.05,456,proportional,92,16,108,2,0.7407482441923284,0.3870765370138017,0.2157746478645792,0.1220748963647786,0.1381491236179102,2.005190405434824,0.1228230016995074,0.1379842488288927,1.0,0,0,True
H-Optimus-0,MHIST,0.1,42,proportional,184,32,216,2,0.8293309922564379,0.4757713190673906,0.1864726395368776,0.1304333786633388,0.1370380408346249,1.5008558493492077,0.1209376980772452,0.1317325062269055,0.95496417604913,0,0,False
H-Optimus-0,MHIST,0.1,123,proportional,184,32,216,2,0.7861201152530164,0.436046974522293,0.1955871389846857,0.1191756612230556,0.1197725884947257,1.886149445971052,0.1150180885240581,0.1187922423474135,0.9754350051177072,0,0,False
H-Optimus-0,MHIST,0.1,456,proportional,184,32,216,2,0.8202818296416353,0.4307536415452818,0.1925070641363439,0.1290520657199918,0.1329615980173094,1.5274861131839237,0.1376493517922843,0.1345761611094019,0.984646878198567,0,0,False
H-Optimus-0,MHIST,0.25,42,proportional,461,81,542,2,0.8588870880605078,0.6815681059657905,0.1668074830909294,0.1219278045136537,0.1240959204157347,1.0482717933189645,0.1008047281296117,0.1027723463760576,0.8116683725690891,0,0,False
H-Optimus-0,MHIST,0.25,123,proportional,461,81,542,2,0.8376283090221501,0.6471220846471951,0.173680168240715,0.0978740727108213,0.0996334919143329,1.2587928705165887,0.0927885545383935,0.0961139056848252,0.8433981576253838,0,0,False
H-Optimus-0,MHIST,0.25,456,proportional,461,81,542,2,0.8381730596074195,0.6497637282059638,0.1741980826486629,0.1024121612649633,0.11090402313604,1.4073357433175202,0.0952044502624288,0.0960415585163074,0.8464687819856704,0,0,False
H-Optimus-0,MHIST,0.5,42,proportional,924,163,1087,2,0.8658652980370971,0.7397148289667204,0.1567193571555649,0.101847687258983,0.0998049591573422,1.0393631158514405,0.0739135547564011,0.0769933239804232,0.7410440122824974,0,0,False
H-Optimus-0,MHIST,0.5,123,proportional,924,163,1087,2,0.8663830361966504,0.7401737736570794,0.1561992337549105,0.0893085923978609,0.0924135371595893,1.1696537948311283,0.0673596727952072,0.0697382565891326,0.7389969293756398,0,0,False
H-Optimus-0,MHIST,0.5,456,proportional,924,163,1087,2,0.8695344858634971,0.736351257674787,0.1570641008565461,0.1006824860694705,0.1006838037399692,1.3603178343154985,0.0772504135572075,0.0828121863511218,0.7604912998976459,0,0,False
H-Optimus-0,MHIST,1.0,42,proportional,1849,326,2175,2,0.8848370250315145,0.7730169266511782,0.1425767656510791,0.084259905156307,0.095178627594009,1.3543623242942555,0.0571224700796943,0.0598829834503087,0.7093142272262026,0,0,False
H-Optimus-0,MHIST,1.0,123,proportional,1849,326,2175,2,0.8848370250315145,0.7730169266511782,0.1425767656510791,0.084259905156307,0.095178627594009,1.3543623242942555,0.0571224700796943,0.0598829834503087,0.7093142272262026,0,0,False
H-Optimus-0,MHIST,1.0,456,proportional,1849,326,2175,2,0.8848370250315145,0.7730169266511782,0.1425767656510791,0.084259905156307,0.095178627594009,1.3543623242942555,0.0571224700796943,0.0598829834503087,0.7093142272262026,0,0,False
H-Optimus-0,PCam,0.01,42,proportional,2620,326,2946,2,0.9828983961121046,0.9337992784015414,0.0532319663563729,0.067315711453038,0.0665974893825795,1.3794536580980008,0.0348536435029688,0.034672560505241,0.54412841796875,0,0,False
H-Optimus-0,PCam,0.01,123,proportional,2620,326,2946,2,0.981848370695748,0.9291319994880822,0.0563124368132026,0.0676004225735797,0.0674354328026332,1.7637524160266844,0.0556089024663165,0.0557025277323499,0.547119140625,0,0,False
H-Optimus-0,PCam,0.01,456,proportional,2620,326,2946,2,0.981886268080872,0.9304737358629078,0.0559064366767887,0.0669256039084802,0.0661823051362336,1.4859104315486809,0.0422672103984398,0.0424636943416097,0.5477294921875,0,0,False
H-Optimus-0,PCam,0.05,42,proportional,13106,1637,14743,2,0.9847741658014586,0.937246079467482,0.0473447021601134,0.0403503655073359,0.0396463118382664,1.8761753029370651,0.0368168804811727,0.037758988158114,0.545623779296875,0,0,False
H-Optimus-0,PCam,0.05,123,proportional,13106,1637,14743,2,0.9842505500773971,0.9380348780883148,0.0479361822053287,0.0391269134279844,0.039497565256978,1.906973112845015,0.036596129350627,0.0381622464277066,0.546722412109375,0,0,False
H-Optimus-0,PCam,0.05,456,proportional,13106,1637,14743,2,0.9855656709250727,0.938998477965734,0.0459483251746542,0.0379536616138582,0.0389897433700098,1.7238582897412964,0.0327542649403528,0.0335534795077028,0.5439453125,0,0,False
H-Optimus-0,PCam,0.1,42,proportional,26214,3275,29489,2,0.9856256294833714,0.9407450297786896,0.0452430715160264,0.0344945236315659,0.0349610629603775,2.080152278428297,0.0361968791969299,0.0360925430600679,0.543243408203125,0,0,False
H-Optimus-0,PCam,0.1,123,proportional,26214,3275,29489,2,0.9852195913931726,0.9387108959761106,0.0461933257231538,0.0347538447563054,0.0351375012103962,2.049064750823153,0.035825775222139,0.0356445774843569,0.546173095703125,0,0,False
H-Optimus-0,PCam,0.1,456,proportional,26214,3275,29489,2,0.98494020574566,0.9400986093582973,0.0454458203325362,0.0320045111047483,0.0327143093358943,2.01446899020197,0.0323275813093567,0.032864092572902,0.5440673828125,0,0,False
H-Optimus-0,PCam,0.25,42,proportional,65536,8191,73727,2,0.9837981544662624,0.9386507715507836,0.0466660657792482,0.0348529875892593,0.0349582648680657,2.3471774680909583,0.0337188768264905,0.0338631673774853,0.545989990234375,0,0,False
H-Optimus-0,PCam,0.25,123,proportional,65536,8191,73727,2,0.98357896207038,0.9401839397518366,0.0461561523210831,0.0336765473353674,0.0337450132169736,2.2463873214797485,0.0310315743592728,0.0318475855338687,0.545257568359375,0,0,False
H-Optimus-0,PCam,0.25,456,proportional,65536,8191,73727,2,0.9846341358388688,0.9399462090584614,0.0454621095000369,0.0329946042461334,0.0331053878985908,2.404940983349442,0.0322096778110494,0.0324879654367952,0.543975830078125,0,0,False
H-Optimus-0,PCam,0.5,42,proportional,131072,16383,147455,2,0.985064317539899,0.9432019344769272,0.0442329399547208,0.0326060677177093,0.0331101785158764,2.518256851407554,0.0305162627453834,0.0307107668271643,0.540985107421875,0,0,False
H-Optimus-0,PCam,0.5,123,proportional,131072,16383,147455,2,0.984570776089907,0.9414563541887736,0.0454939020241065,0.0334039761012558,0.0339917264787876,2.555720042052537,0.0304185761548515,0.0310084825846621,0.5416259765625,0,0,False
H-Optimus-0,PCam,0.5,456,proportional,131072,16383,147455,2,0.983388234622864,0.9401565009571496,0.0461147219503497,0.0352550908058341,0.0357157734655464,2.54648009924772,0.0303678276923052,0.0315749726901416,0.544677734375,0,0,False
H-Optimus-0,PCam,1.0,42,proportional,262144,32768,294912,2,0.9821887579830332,0.9389289349257284,0.0475515246628609,0.0365875818552595,0.0373909563778415,2.7490706558992173,0.0302015041437399,0.0313162433247481,0.54547119140625,0,0,False
H-Optimus-0,PCam,1.0,123,proportional,262144,32768,294912,2,0.9821887579830332,0.9389289349257284,0.0475515246628609,0.0365875818552595,0.0373909563778415,2.7490706558992173,0.0302015041437399,0.0313162433247481,0.54547119140625,0,0,False
H-Optimus-0,PCam,1.0,456,proportional,262144,32768,294912,2,0.9821887579830332,0.9389289349257284,0.0475515246628609,0.0365875818552595,0.0373909563778415,2.7490706558992173,0.0302015041437399,0.0313162433247481,0.54547119140625,0,0,False
H-Optimus-0,SPIDER-Breast,0.01,42,proportional,682,113,795,18,0.9911786466220468,0.8300723401577292,,0.4722478628280469,0.4722478628280468,0.2745305335918998,0.018823282456757,0.0183446176448245,0.1204088416154229,0,0,False
H-Optimus-0,SPIDER-Breast,0.01,123,proportional,682,113,795,18,0.9911490344593124,0.8313845699485712,,0.475249860939535,0.475249860939535,0.3216006150951391,0.0245162965031865,0.024176047889441,0.1217384078444407,0,0,False
H-Optimus-0,SPIDER-Breast,0.01,456,proportional,682,113,795,18,0.9906732680507514,0.7918393977336333,,0.448758234018437,0.4487582340184371,0.2578894100284971,0.042976995744163,0.0423118448708551,0.1205750373940501,0,0,False
H-Optimus-0,SPIDER-Breast,0.05,42,proportional,3431,600,4031,18,0.9943156095686764,0.8681508975889007,,0.2252806544807735,0.2252806544807734,0.4679983898849419,0.0106584770450366,0.0113592511699736,0.1237327571879674,0,0,False
H-Optimus-0,SPIDER-Breast,0.05,123,proportional,3431,600,4031,18,0.9943780371562578,0.8587334435614985,,0.2219433421769842,0.2219433421769842,0.5020724352127661,0.0085428335207286,0.0100630408305889,0.1236496592986538,0,0,False
H-Optimus-0,SPIDER-Breast,0.05,456,proportional,3431,600,4031,18,0.9943951455536052,0.8633826553258377,,0.2188446927031777,0.2188446927031777,0.465545878125,0.0126307137155308,0.0126876625535977,0.1243144424131627,0,0,False
