model,src,tgt,pair,fraction,seed,n_train,n_val_full,n_val_prop,auroc,f1_macro,brier,ece_fixed,ece_adaptive,temperature_src,ece_scaled_fixed,ece_scaled_adaptive,temperature_prop,ece_scaled_prop,degeneracy_share,degenerate
MIDNIGHT,4,3,h4->h3,0.1,123,1400,3000,300,0.9933826666666667,0.9424863037151172,0.0458017395652312,0.0919929132681847,0.0923769736909526,1.0961305290932808,0.062826446365625,0.063287731336087,1.0717817809665071,0.0627266413152462,0.556,False
MIDNIGHT,4,3,h4->h3,0.1,456,1400,3000,300,0.9930631111111112,0.9428228206271634,0.0450718964995075,0.0902021017058209,0.0917407124250401,1.1338350888704354,0.0611977343854146,0.0615989985870514,1.3456994588556013,0.061530073809895,0.5556666666666666,False
MIDNIGHT,4,3,h4->h3,0.25,42,3500,3000,750,0.9928355555555556,0.9535781505156666,0.0377170136444898,0.0719090769800071,0.0716065048493112,1.1997038823328017,0.048019290462308,0.0484002887017382,1.3220874581337545,0.0474868761514203,0.5436666666666666,False
MIDNIGHT,4,3,h4->h3,0.25,123,3500,3000,750,0.9932857777777776,0.94753374632778,0.0408439828701439,0.0723679873510602,0.0717363222511636,1.2778868065976825,0.0563284519656305,0.0571238110975529,1.1953090378054023,0.0561970152164942,0.5503333333333333,False
MIDNIGHT,4,3,h4->h3,0.25,456,3500,3000,750,0.9928564444444444,0.9468617875093116,0.0405965282313842,0.0719706064715694,0.0734874727627406,1.2802505658494991,0.0550787382954426,0.0559194123212626,1.338101165442187,0.0550250011042762,0.551,False
MIDNIGHT,4,3,h4->h3,0.5,42,7000,3000,1500,0.9917333333333334,0.9552544020986352,0.0353641351786518,0.0531862747040143,0.0565151721264387,1.3415266800412609,0.0433934992306206,0.0433934992306205,1.3603968108519815,0.0432696399060987,0.542,False
MIDNIGHT,4,3,h4->h3,0.5,123,7000,3000,1500,0.9924857777777776,0.9519011515220612,0.0375295385826875,0.0585024652374653,0.0594294900011237,1.3766361922135022,0.0493320356049142,0.0493320356049141,1.350897212255611,0.0494034561944647,0.5453333333333333,False
MIDNIGHT,4,3,h4->h3,0.5,456,7000,3000,1500,0.991435111111111,0.9508945815789652,0.0375968742664596,0.0588476633963622,0.0593211375223327,1.3687331499204147,0.0474153328201022,0.0477108764310623,1.405355300810493,0.0471858931404678,0.5463333333333333,False
MIDNIGHT,4,3,h4->h3,1.0,42,14000,3000,3000,0.9902404444444446,0.9539161068327052,0.0346710953981615,0.0450495075288766,0.0448513756353712,1.4408726665114358,0.0388234395940175,0.0388234395940176,1.4408726665114358,0.0388234395940175,0.5426666666666666,False
MIDNIGHT,4,3,h4->h3,1.0,123,14000,3000,3000,0.9902404444444446,0.9539161068327052,0.0346710953981615,0.0450495075288766,0.0448513756353712,1.4408726665114358,0.0388234395940175,0.0388234395940176,1.4408726665114358,0.0388234395940175,0.5426666666666666,False
MIDNIGHT,4,3,h4->h3,1.0,456,14000,3000,3000,0.9902404444444446,0.9539161068327052,0.0346710953981615,0.0450495075288766,0.0448513756353712,1.4408726665114358,0.0388234395940175,0.0388234395940176,1.4408726665114358,0.0388234395940175,0.5426666666666666,False
PLIP,0,1,h0->h1,0.01,42,140,3000,30,0.953468,0.8537549349265752,0.1498634805653679,0.2413791402204,0.2416766608059667,0.4307386391600571,0.1069388500417674,0.1069388500417674,0.361943126753887,0.1100351271054911,0.6143333333333333,False
PLIP,0,1,h0->h1,0.01,123,140,3000,30,0.9532613333333332,0.8532565409631836,0.1472132610719791,0.2346416004153012,0.2345125840163131,0.4294122615632518,0.0983121071129517,0.0983121071129517,0.4959167345784591,0.0949040156863756,0.609,False
PLIP,0,1,h0->h1,0.01,456,140,3000,30,0.9455857777777776,0.831780232792548,0.1498952940662211,0.2123528666216509,0.216367809098913,0.5474282685427037,0.1312882083404049,0.1312882083404049,0.7154644551046463,0.1244673347265412,0.6453333333333333,False
PLIP,0,1,h0->h1,0.05,42,700,3000,150,0.9597057777777778,0.8722520748952467,0.0999642334013966,0.1327981466045265,0.13449736619727,0.8075454930612647,0.0795383746973022,0.0798494268701778,0.4633361119481379,0.0919299414669024,0.592,False
PLIP,0,1,h0->h1,0.05,123,700,3000,150,0.959712,0.8768317363783005,0.0987605846993974,0.1329352168806258,0.1329374092187359,0.8315351380927044,0.0701268163784647,0.0701268163784647,0.8123856095177431,0.0706313366456642,0.5823333333333334,False
PLIP,0,1,h0->h1,0.05,456,700,3000,150,0.9632364444444445,0.879898013955985,0.0967351746990551,0.1385651233153701,0.1350324630692821,0.815436801895401,0.064457871877594,0.0648957896327922,0.907205262057425,0.0621134365495063,0.58,False
PLIP,0,1,h0->h1,0.1,42,1400,3000,300,0.9633528888888888,0.8929977743537065,0.084025732973821,0.0915365954013052,0.0918029373626714,0.9190980645696042,0.04476247141996,0.045012151366344,0.8255310136914845,0.0494514555728244,0.556,False
PLIP,0,1,h0->h1,0.1,123,1400,3000,300,0.9628737777777776,0.8916762805825051,0.0845107957305639,0.0925376407433293,0.090045730496584,0.9551916333811876,0.0395056833111223,0.0398652959367969,0.8648065203686747,0.041557396867722,0.5546666666666666,False
PLIP,0,1,h0->h1,0.1,456,1400,3000,300,0.9658595555555556,0.8960263916889761,0.0827488228179795,0.0965400384535329,0.0992322739112178,0.943246095526476,0.0402438045560445,0.0388366247478275,0.974127143440988,0.0391492052251471,0.5543333333333333,False
PLIP,0,1,h0->h1,0.25,42,3500,3000,750,0.9664551111111112,0.9042735042735042,0.0734125016161406,0.0536740969434434,0.0536906100055164,1.0738396406369557,0.0197238048079795,0.0203169443459214,1.0510293152118453,0.0214587457544435,0.525,False
PLIP,0,1,h0->h1,0.25,123,3500,3000,750,0.964343111111111,0.9009832661719832,0.0755833959276446,0.0591302468388044,0.0559385606080018,1.0788138763235513,0.021855730706431,0.0193138072032972,0.971879439318606,0.0313711967739457,0.513,False
PLIP,0,1,h0->h1,0.25,456,3500,3000,750,0.9670817777777778,0.90162048294894,0.0732614906626306,0.0580632878106747,0.0553248959122756,1.1244287438155771,0.0184000977591083,0.0146378445573165,1.0493287150092985,0.022367013922876,0.5216666666666666,False
PLIP,0,1,h0->h1,0.5,42,7000,3000,1500,0.9666133333333335,0.9013326316987142,0.0718723577285244,0.0443247004996026,0.045288480173584,1.2090768487067474,0.0260405973744917,0.0252087206985153,1.119173895482572,0.031732021754324,0.5026666666666667,False
PLIP,0,1,h0->h1,0.5,123,7000,3000,1500,0.9663466666666668,0.901999825777468,0.0719389877543537,0.0464719331547998,0.0460844959051805,1.2270980884694895,0.0248281736071559,0.0238924149729292,1.1771164229388924,0.027096027415192,0.5013333333333333,False
PLIP,0,1,h0->h1,0.5,456,7000,3000,1500,0.9660573333333332,0.902,0.0715099755588817,0.0433011869238021,0.0422262098780207,1.240580436150443,0.0258476843975226,0.0220185833793344,1.197189730633886,0.0266635019133761,0.5,False
PLIP,0,1,h0->h1,1.0,42,14000,3000,3000,0.9696324444444444,0.898902845634655,0.0726476776262229,0.0603820110564255,0.0603335745276961,1.3331421457765045,0.0480944504929621,0.0505724094605672,1.3331421457765045,0.0480944504929621,0.531,False
PLIP,0,1,h0->h1,1.0,123,14000,3000,3000,0.9696324444444444,0.898902845634655,0.0726476776262229,0.0603820110564255,0.0603335745276961,1.3331421457765045,0.0480944504929621,0.0505724094605672,1.3331421457765045,0.0480944504929621,0.531,False
PLIP,0,1,h0->h1,1.0,456,14000,3000,3000,0.9696324444444444,0.898902845634655,0.0726476776262229,0.0603820110564255,0.0603335745276961,1.3331421457765045,0.0480944504929621,0.0505724094605672,1.3331421457765045,0.0480944504929621,0.531,False
PLIP,0,2,h0->h2,0.01,42,140,3000,30,0.9869342222222222,0.9513284661799511,0.1021816400680193,0.2462315718578199,0.2438647767047495,0.4307386391600571,0.0207165438090664,0.0190704680102726,0.361943126753887,0.0140544591697521,0.51,False
PLIP,0,2,h0->h2,0.01,123,140,3000,30,0.985211111111111,0.9436639061980704,0.1032601507393102,0.24039003349164,0.2404003855614633,0.4294122615632518,0.0199694608135922,0.0188209867423419,0.4959167345784591,0.0292178013578272,0.507,False
PLIP,0,2,h0->h2,0.01,456,140,3000,30,0.9801142222222222,0.9422953187716664,0.1048826300270681,0.2353747355927289,0.2381470052496474,0.5474282685427037,0.0298469886497204,0.0316845905473812,0.7154644551046463,0.0634413082342711,0.5256666666666666,False
PLIP,0,2,h0->h2,0.05,42,700,3000,150,0.989544,0.9569994218811164,0.0514840071333196,0.1194040576083498,0.1178731807639222,0.8075454930612647,0.0173359503430826,0.0159903018553405,0.4633361119481379,0.0218987642861246,0.5036666666666667,False
PLIP,0,2,h0->h2,0.05,123,700,3000,150,0.990168,0.9589979909015542,0.0507197114684423,0.1217478514471099,0.1174132016713247,0.8315351380927044,0.0161307700558635,0.0143978226218847,0.8123856095177431,0.0143222153737609,0.507,False
PLIP,0,2,h0->h2,0.05,456,700,3000,150,0.9885391111111111,0.955333154665952,0.054553267114766,0.1262932061552251,0.1226903745071864,0.815436801895401,0.0225545455311487,0.0223006691832573,0.907205262057425,0.0290256360700756,0.502,False
PLIP,0,2,h0->h2,0.1,42,1400,3000,300,0.9897635555555556,0.9583308841152997,0.0450513890076091,0.0912395302889144,0.0913460125741765,0.9190980645696042,0.0207744886681034,0.0249776324144877,0.8255310136914845,0.0183717785391136,0.5076666666666667,False
PLIP,0,2,h0->h2,0.1,123,1400,3000,300,0.9904666666666666,0.961666662407407,0.0424859496545554,0.0879258916092663,0.0849280398181481,0.9551916333811876,0.0164408144002508,0.0184420912867207,0.8648065203686747,0.0129004608162666,0.5003333333333333,False
PLIP,0,2,h0->h2,0.1,456,1400,3000,300,0.9902844444444444,0.9596638655462184,0.044910589928068,0.0947622080198984,0.093368279894104,0.943246095526476,0.0219255757744577,0.0258885452970994,0.974127143440988,0.0231465788838041,0.5083333333333333,False
PLIP,0,2,h0->h2,0.25,42,3500,3000,750,0.9904568888888888,0.9556591730669152,0.0385369831557275,0.0657371049407224,0.0640110641811906,1.0738396406369557,0.0218373458759224,0.0258693292433928,1.0510293152118453,0.0214199854927659,0.513,False
PLIP,0,2,h0->h2,0.25,123,3500,3000,750,0.9914515555555556,0.9593297905061952,0.0366631341537829,0.0646816419316486,0.06545887229813,1.0788138763235513,0.0220074180478853,0.0252464642171189,0.971879439318606,0.0205785940625245,0.5093333333333333,False
PLIP,0,2,h0->h2,0.25,456,3500,3000,750,0.9909688888888888,0.9576587582636268,0.0391756796783431,0.0685327474187347,0.0704396298457803,1.1244287438155771,0.0290461771143831,0.0315893324015582,1.0493287150092985,0.0273245710966953,0.5136666666666667,False
PLIP,0,2,h0->h2,0.5,42,7000,3000,1500,0.9912946666666668,0.9569885254944124,0.0356842571512396,0.0534687093122993,0.0531314787272352,1.2090768487067474,0.0266458465768759,0.0294302152121472,1.119173895482572,0.0259348726757374,0.5163333333333333,False
PLIP,0,2,h0->h2,0.5,123,7000,3000,1500,0.9914231111111113,0.9559905330746704,0.0353516324253838,0.0527979724694611,0.0536396162143371,1.2270980884694895,0.0265479369287814,0.0295679255725789,1.1771164229388924,0.0256313113765522,0.5146666666666667,False
PLIP,0,2,h0->h2,0.5,456,7000,3000,1500,0.9911311111111112,0.9563197002264374,0.0371458075868991,0.0558818122014546,0.0562655259451379,1.240580436150443,0.0309536013476854,0.0333944730621018,1.197189730633886,0.030114417992446,0.5176666666666667,False
PLIP,0,2,h0->h2,1.0,42,14000,3000,3000,0.991928,0.9539763540734706,0.0363145512268945,0.0518565213252986,0.0518442485734385,1.3331421457765045,0.0356689360409717,0.037922323306668,1.3331421457765045,0.0356689360409717,0.5226666666666666,False
PLIP,0,2,h0->h2,1.0,123,14000,3000,3000,0.991928,0.9539763540734706,0.0363145512268945,0.0518565213252986,0.0518442485734385,1.3331421457765045,0.0356689360409717,0.037922323306668,1.3331421457765045,0.0356689360409717,0.5226666666666666,False
PLIP,0,2,h0->h2,1.0,456,14000,3000,3000,0.991928,0.9539763540734706,0.0363145512268945,0.0518565213252986,0.0518442485734385,1.3331421457765045,0.0356689360409717,0.037922323306668,1.3331421457765045,0.0356689360409717,0.5226666666666666,False
PLIP,0,3,h0->h3,0.01,42,140,3000,30,0.9767617777777776,0.9038881607688948,0.1183779695335503,0.2407408942710769,0.2415390896653066,0.4307386391600571,0.089316792600585,0.089316792600585,0.361943126753887,0.0897954218617043,0.59,False
PLIP,0,3,h0->h3,0.01,123,140,3000,30,0.9743324444444444,0.9042067359806558,0.118298566984028,0.2371795280504246,0.2311624176849792,0.4294122615632518,0.0872684182501381,0.0872684182501382,0.4959167345784591,0.0862034395970022,0.591,False
PLIP,0,3,h0->h3,0.01,456,140,3000,30,0.9720417777777776,0.8821075388681986,0.1226033145704429,0.2282487917239256,0.2293436952813442,0.5474282685427037,0.1139446499775385,0.1139446499775386,0.7154644551046463,0.111112902234428,0.615,False
PLIP,0,3,h0->h3,0.05,42,700,3000,150,0.9783248888888888,0.919583118888317,0.0694342620331338,0.1189542410710543,0.1156259494684446,0.8075454930612647,0.0677414274734993,0.0677414274734993,0.4633361119481379,0.069343272068243,0.572,False
PLIP,0,3,h0->h3,0.05,123,700,3000,150,0.9768768888888888,0.9151636720784196,0.0722461125411835,0.1182795562998482,0.1169891261141076,0.8315351380927044,0.0755736094983135,0.0755736094983135,0.8123856095177431,0.0756628552944609,0.577,False
PLIP,0,3,h0->h3,0.05,456,700,3000,150,0.977584,0.9127844178404616,0.0754817529775068,0.1270465449081295,0.1251375132308808,0.815436801895401,0.0793952729249689,0.0793952729249689,0.907205262057425,0.0790808597117473,0.5793333333333334,False
PLIP,0,3,h0->h3,0.1,42,1400,3000,300,0.9788324444444444,0.9240188642973568,0.0613387043755503,0.0810452740094857,0.0820796583245576,0.9190980645696042,0.0606270634869376,0.0606270634869376,0.8255310136914845,0.0610670978330591,0.5643333333333334,False
PLIP,0,3,h0->h3,0.1,123,1400,3000,300,0.9768377777777778,0.919598492739744,0.064439532361268,0.084870437606631,0.0868609686624095,0.9551916333811876,0.0671397363517106,0.0671397363517105,0.8648065203686747,0.0675437144028099,0.5706666666666667,False
PLIP,0,3,h0->h3,0.1,456,1400,3000,300,0.9781844444444444,0.9209309950945948,0.0635012420403247,0.0872672151807731,0.0877206299101241,0.943246095526476,0.0658830927534753,0.0658830927534753,0.974127143440988,0.0657054759926168,0.5713333333333334,False
PLIP,0,3,h0->h3,0.25,42,3500,3000,750,0.9777706666666666,0.9267091084514438,0.0585963168509381,0.0585141618197903,0.0611849609793897,1.0738396406369557,0.059415637544986,0.059415637544986,1.0510293152118453,0.0594805077404969,0.563,False
PLIP,0,3,h0->h3,0.25,123,3500,3000,750,0.9761564444444444,0.9233427899542233,0.0607287297851859,0.0620774497322769,0.0668775969905604,1.0788138763235513,0.0637593423276699,0.0637593423276699,0.971879439318606,0.0639221133964332,0.565,False
PLIP,0,3,h0->h3,0.25,456,3500,3000,750,0.978429777777778,0.925019782726968,0.0588338192487127,0.0617425814323139,0.0618225833609769,1.1244287438155771,0.0628415623695036,0.0628415623695037,1.0493287150092985,0.0630283679399872,0.5646666666666667,False
PLIP,0,3,h0->h3,0.5,42,7000,3000,1500,0.9772635555555556,0.9250389529726516,0.0580817625094603,0.0579894930184609,0.0582165446361498,1.2090768487067474,0.0601642225038718,0.0601642225038718,1.119173895482572,0.0602829338047669,0.5626666666666666,False
PLIP,0,3,h0->h3,0.5,123,7000,3000,1500,0.9765786666666668,0.92503263088611,0.0593543022340602,0.0608672670757726,0.0610365408940254,1.2270980884694895,0.0627283469312402,0.0627283469312403,1.1771164229388924,0.0627672701675025,0.5633333333333334,False
PLIP,0,3,h0->h3,0.5,456,7000,3000,1500,0.9777208888888888,0.925382914471978,0.0572021569515226,0.0564965076874547,0.0564965076874547,1.240580436150443,0.0587022889007862,0.0587022889007862,1.197189730633886,0.0587693382340714,0.5616666666666666,False
PLIP,0,3,h0->h3,1.0,42,14000,3000,3000,0.9766622222222222,0.9274024033484554,0.0575152727164195,0.0576512700692637,0.0583229324454999,1.3331421457765045,0.0591171299676431,0.059117129967643,1.3331421457765045,0.0591171299676431,0.5603333333333333,False
PLIP,0,3,h0->h3,1.0,123,14000,3000,3000,0.9766622222222222,0.9274024033484554,0.0575152727164195,0.0576512700692637,0.0583229324454999,1.3331421457765045,0.0591171299676431,0.059117129967643,1.3331421457765045,0.0591171299676431,0.5603333333333333,False
PLIP,0,3,h0->h3,1.0,456,14000,3000,3000,0.9766622222222222,0.9274024033484554,0.0575152727164195,0.0576512700692637,0.0583229324454999,1.3331421457765045,0.0591171299676431,0.059117129967643,1.3331421457765045,0.0591171299676431,0.5603333333333333,False
PLIP,0,4,h0->h4,0.01,42,140,3000,30,0.9828111111111112,0.9267391833526448,0.1302095441427657,0.2804814733367345,0.2808820197637284,0.4307386391600571,0.0703713754835631,0.0722013651414342,0.361943126753887,0.0683710209079351,0.5596666666666666,False
PLIP,0,4,h0->h4,0.01,123,140,3000,30,0.9825328888888888,0.9189804120080404,0.1347729577008408,0.2850048039799485,0.2847463359938544,0.4294122615632518,0.084448334109268,0.0856642300622429,0.4959167345784591,0.0891603666640454,0.566,False
PLIP,0,4,h0->h4,0.01,456,140,3000,30,0.9732404444444446,0.9003461712294363,0.1343030152840543,0.2582688346604986,0.2594352005468212,0.5474282685427037,0.0951962822226709,0.097250054956947,0.7154644551046463,0.1091411601896909,0.581,False
PLIP,0,4,h0->h4,0.05,42,700,3000,150,0.9848453333333334,0.9192519356360864,0.0853109361279764,0.1781814184220503,0.1794354551334027,0.8075454930612647,0.0945415472343275,0.0945415472343275,0.4633361119481379,0.082546176379972,0.5716666666666667,False
PLIP,0,4,h0->h4,0.05,123,700,3000,150,0.9837266666666666,0.8668063749925863,0.1068393281955271,0.202045000998179,0.2026300295994448,0.8315351380927044,0.1504692386366512,0.1504692386366512,0.8123856095177431,0.150183304656263,0.6283333333333333,False
PLIP,0,4,h0->h4,0.05,456,700,3000,150,0.9820808888888888,0.9087878441023294,0.0897731960247199,0.1786792708759508,0.1787671170401447,0.815436801895401,0.0968001997087093,0.0968001997087093,0.907205262057425,0.0982543620099928,0.5773333333333334,False
PLIP,0,4,h0->h4,0.1,42,1400,3000,300,0.9838368888888888,0.9111305965506822,0.081168767738954,0.1516289411877643,0.1563589885404705,0.9190980645696042,0.0997900330891577,0.1002602492578735,0.8255310136914845,0.0976206826735366,0.5776666666666667,False
PLIP,0,4,h0->h4,0.1,123,1400,3000,300,0.9836235555555556,0.8925998128745329,0.0902371294451812,0.1653431515991851,0.1671743451129126,0.9551916333811876,0.124059309265782,0.1240593092657819,0.8648065203686747,0.1222105847394372,0.5996666666666667,False
PLIP,0,4,h0->h4,0.1,456,1400,3000,300,0.9828075555555552,0.8964311334289814,0.0879973413050118,0.1607181708153614,0.1628947730441276,0.943246095526476,0.1152964539994904,0.1152964539994904,0.974127143440988,0.1157765107860538,0.5933333333333334,False
PLIP,0,4,h0->h4,0.25,42,3500,3000,750,0.9825088888888888,0.9036260664514502,0.0790554777558231,0.1298205863210593,0.1289980342465483,1.0738396406369557,0.1050300988862321,0.1050300988862321,1.0510293152118453,0.1046483262008692,0.5856666666666667,False
PLIP,0,4,h0->h4,0.25,123,3500,3000,750,0.9827093333333332,0.9008933595751292,0.079829451649694,0.1313352834652126,0.1326345596912735,1.0788138763235513,0.1078034722699318,0.1078034722699318,0.971879439318606,0.1058551130772587,0.5883333333333334,False
PLIP,0,4,h0->h4,0.25,456,3500,3000,750,0.9826119999999998,0.9008815494196196,0.0790822791651226,0.1283942930074615,0.1264102854603818,1.1244287438155771,0.1086422494371648,0.1086422494371648,1.0493287150092985,0.1073238576436799,0.589,False
PLIP,0,4,h0->h4,0.5,42,7000,3000,1500,0.9828373333333332,0.9104410626721368,0.0707637136146567,0.1077242884618385,0.1083741280548298,1.2090768487067474,0.0941018897737186,0.0941018897737186,1.119173895482572,0.0926542182042098,0.579,False
PLIP,0,4,h0->h4,0.5,123,7000,3000,1500,0.9826893333333332,0.9094105242155734,0.0726748741486276,0.109480996110403,0.1082377635773408,1.2270980884694895,0.0978047493245738,0.0978047493245738,1.1771164229388924,0.0970524538475453,0.5806666666666667,False
PLIP,0,4,h0->h4,0.5,456,7000,3000,1500,0.9824475555555556,0.903592398064637,0.0752575429654517,0.1116463844072413,0.1147592541573544,1.240580436150443,0.1038645349841419,0.103864534984142,1.197189730633886,0.1031895782519675,0.5876666666666667,False
PLIP,0,4,h0->h4,1.0,42,14000,3000,3000,0.9824968888888888,0.9118285123793776,0.0676182802919657,0.094760303370941,0.094760303370941,1.3331421457765045,0.0889667039414556,0.0889667039414556,1.3331421457765045,0.0889667039414556,0.5756666666666667,False
PLIP,0,4,h0->h4,1.0,123,14000,3000,3000,0.9824968888888888,0.9118285123793776,0.0676182802919657,0.094760303370941,0.094760303370941,1.3331421457765045,0.0889667039414556,0.0889667039414556,1.3331421457765045,0.0889667039414556,0.5756666666666667,False
PLIP,0,4,h0->h4,1.0,456,14000,3000,3000,0.9824968888888888,0.9118285123793776,0.0676182802919657,0.094760303370941,0.094760303370941,1.3331421457765045,0.0889667039414556,0.0889667039414556,1.3331421457765045,0.0889667039414556,0.5756666666666667,False
PLIP,1,0,h1->h0,0.01,42,140,3000,30,0.9632808888888889,0.8821777949312866,0.1355069482076129,0.2275585433155719,0.2339508541833256,0.4553682752452523,0.0444640352711131,0.0453040767524534,0.5345629022123725,0.0555523620502927,0.5363333333333333,False
PLIP,1,0,h1->h0,0.01,123,140,3000,30,0.984456,0.9483262999686068,0.1233324250578507,0.271773082280166,0.2762647502839379,0.447814896776427,0.0424344687097987,0.0386997213219029,0.4941125751573871,0.0549772138710489,0.5116666666666667,False
PLIP,1,0,h1->h0,0.01,456,140,3000,30,0.9758768888888888,0.9198802120147634,0.1330918509148093,0.2565653261914263,0.2625424608008926,0.4125209675386314,0.0409882429061038,0.0373449250090227,0.1000052749944835,0.0587585350185313,0.5386666666666666,False
PLIP,1,0,h1->h0,0.05,42,700,3000,150,0.9814195555555556,0.934229847652512,0.0771153577764162,0.1555342797584173,0.1551893978011757,0.7543427315805518,0.0337790053365606,0.0317588150415463,0.9607782832887258,0.0406079808741378,0.5396666666666666,False
PLIP,1,0,h1->h0,0.05,123,700,3000,150,0.9839297777777776,0.9388904849591008,0.0747406580532376,0.1598936461409725,0.1589749890440009,0.7524005429903878,0.0378404754005732,0.0378100598397543,0.6075308516155946,0.0392098149118807,0.5423333333333333,False
PLIP,1,0,h1->h0,0.05,456,700,3000,150,0.9820737777777776,0.9386063917864248,0.0716855978703859,0.1436530183059462,0.146097276385526,0.7927647540864236,0.0264980560973026,0.0236078440817883,0.9509945459190472,0.0339824446185632,0.5313333333333333,False
PLIP,1,0,h1->h0,0.1,42,1400,3000,300,0.9822115555555556,0.93082937143057,0.0658230842677863,0.1107442483936579,0.107890039616709,0.8834730676153711,0.0467398403627409,0.0467398403627409,1.0373926484522331,0.0460805057473679,0.5496666666666666,False
PLIP,1,0,h1->h0,0.1,123,1400,3000,300,0.9841524444444444,0.9321022925231692,0.0645456713041971,0.116373297287085,0.1166005182869173,0.8967528453044237,0.0576955173427163,0.0579509540955158,0.9184839276263996,0.0576261639665765,0.5583333333333333,False
PLIP,1,0,h1->h0,0.1,456,1400,3000,300,0.9850924444444444,0.9402158308702516,0.0602694314375804,0.1136218224214505,0.1129123292091362,0.9064721896193364,0.0395992499347264,0.0395992499347264,0.9594730163681892,0.0397308245018767,0.5443333333333333,False
PLIP,1,0,h1->h0,0.25,42,3500,3000,750,0.9834204444444448,0.921637652505184,0.0616053186299723,0.0857815423023643,0.0857206713383382,1.0577934917653762,0.0686568823803359,0.0686568823803359,1.136298145022108,0.0687058794264594,0.568,False
PLIP,1,0,h1->h0,0.25,123,3500,3000,750,0.985724888888889,0.928698752228164,0.0571559004466136,0.0842129796278016,0.0844806774291958,1.0751717646342345,0.0661773033938072,0.0661773033938072,1.0176908385045464,0.0661114475313178,0.565,False
PLIP,1,0,h1->h0,0.25,456,3500,3000,750,0.9838026666666668,0.924025374409314,0.0604940291347195,0.0840058824072208,0.0841381483995319,1.08533534113717,0.0661156666128404,0.0661156666128405,1.123203917969343,0.0661827004647919,0.5636666666666666,False
PLIP,1,0,h1->h0,0.5,42,7000,3000,1500,0.9845706666666668,0.9165135429674172,0.0614939212329716,0.0794613604565844,0.0831671655216571,1.185047144349901,0.0777907089302032,0.0781057954485755,1.196520069154566,0.0778314575902557,0.5763333333333334,False
PLIP,1,0,h1->h0,0.5,123,7000,3000,1500,0.9845733333333332,0.917863062862918,0.0613629874782716,0.0787585266560917,0.0829570878070047,1.2013147019753747,0.0777877316933097,0.0780740488914103,1.1990826566352946,0.0777788023769441,0.5756666666666667,False
PLIP,1,0,h1->h0,0.5,456,7000,3000,1500,0.9853257777777776,0.9219248353971128,0.0590525358330139,0.077399656152196,0.0800066021731291,1.1732971767806812,0.0740584320626806,0.0743561281428708,1.120112444219722,0.0738498019205597,0.5723333333333334,False
PLIP,1,0,h1->h0,1.0,42,14000,3000,3000,0.986144,0.91307743793455,0.0639087921123598,0.0910630977631143,0.0916011246188699,1.2878573294173663,0.0875671260019428,0.0875671260019428,1.2878573294173663,0.0875671260019428,0.5823333333333334,False
PLIP,1,0,h1->h0,1.0,123,14000,3000,3000,0.986144,0.91307743793455,0.0639087921123598,0.0910630977631143,0.0916011246188699,1.2878573294173663,0.0875671260019428,0.0875671260019428,1.2878573294173663,0.0875671260019428,0.5823333333333334,False
PLIP,1,0,h1->h0,1.0,456,14000,3000,3000,0.986144,0.91307743793455,0.0639087921123598,0.0910630977631143,0.0916011246188699,1.2878573294173663,0.0875671260019428,0.0875671260019428,1.2878573294173663,0.0875671260019428,0.5823333333333334,False
PLIP,1,2,h1->h2,0.01,42,140,3000,30,0.8957751111111112,0.735414935671243,0.1741757012021068,0.1955334969401944,0.1975731185240189,0.4553682752452523,0.1684308181368367,0.1687605634918227,0.5345629022123725,0.1610072498443083,0.6903333333333334,False
PLIP,1,2,h1->h2,0.01,123,140,3000,30,0.9680311111111112,0.8888686065417561,0.1419733685722173,0.2558914206089003,0.2604820175486979,0.447814896776427,0.0822725714074158,0.0839143545483694,0.4941125751573871,0.0873642386628659,0.5646666666666667,False
PLIP,1,2,h1->h2,0.01,456,140,3000,30,0.9392,0.8292927366421003,0.1609175096069714,0.2350776959798629,0.2347183742656708,0.4125209675386314,0.1076464795105217,0.1081928137612254,0.1000052749944835,0.1463346959085466,0.6093333333333333,False
PLIP,1,2,h1->h2,0.05,42,700,3000,150,0.9448093333333332,0.8435092611622225,0.1185552620724818,0.1440792896827131,0.1419432998534866,0.7543427315805518,0.0880234649274065,0.0894152654396482,0.9607782832887258,0.0865869243974465,0.586,False
PLIP,1,2,h1->h2,0.05,123,700,3000,150,0.957189777777778,0.8524627462833103,0.1138507631189293,0.1662012219974989,0.1617634328064943,0.7524005429903878,0.0955642482047104,0.0974041478435519,0.6075308516155946,0.0969954467002127,0.5903333333333334,False
