probe,model,pair,fraction,seed,auroc,ece_fixed,ece_scaled_fixed,degeneracy_share
mlp,PLIP,BRACS->CRC,0.05,456,0.4136245192689617,0.2665776610401769,0.2657723768801738,0.7686666666666667
mlp,PLIP,BRACS->CRC,0.1,42,0.3728230382610504,0.2664131241481751,0.2711569864181181,0.7687333333333334
mlp,PLIP,BRACS->CRC,0.1,123,0.3436750318053524,0.3220787162901213,0.3253531672596931,0.7327333333333333
mlp,PLIP,BRACS->CRC,0.1,456,0.4694748020708234,0.2025729963590701,0.1948340221808602,0.8795333333333333
mlp,PLIP,BRACS->CRC,0.25,42,0.416000100176638,0.2409414661154151,0.2454136524070054,0.8283333333333334
mlp,PLIP,BRACS->CRC,0.25,123,0.4107103429020033,0.2726730217630664,0.2726059888459742,0.7796666666666666
mlp,PLIP,BRACS->CRC,0.25,456,0.4294293370643046,0.265591417045022,0.2687189031846821,0.7516666666666667
mlp,PLIP,BRACS->CRC,0.5,42,0.470035539341673,0.2330544771241645,0.2351637110508978,0.804
mlp,PLIP,BRACS->CRC,0.5,123,0.3902579168750029,0.3046785055865844,0.3071625786946466,0.7222666666666666
mlp,PLIP,BRACS->CRC,0.5,456,0.4247504601407963,0.2803783987827599,0.2803822180338204,0.7544666666666666
mlp,PLIP,BRACS->CRC,1.0,42,0.4377373536486493,0.2758581945409377,0.2772929005559534,0.7496
mlp,PLIP,BRACS->CRC,1.0,123,0.4054586812256714,0.2978219518128782,0.3007525805411239,0.7402666666666666
mlp,PLIP,BRACS->CRC,1.0,456,0.3840179600940667,0.3038336301254729,0.3058038325726986,0.7382
mlp,PLIP,CRC->BRACS,0.01,42,0.6026839748244978,0.2256874869789993,0.2294877563497019,0.9052631578947368
mlp,PLIP,CRC->BRACS,0.01,123,0.589854151537158,0.2312312364839671,0.2320415166909234,0.7614035087719299
mlp,PLIP,CRC->BRACS,0.01,456,0.5642398934882595,0.272602725153168,0.286751400790455,0.6473684210526316
mlp,PLIP,CRC->BRACS,0.05,42,0.5983266763495522,0.2333058167461371,0.2411830752924607,0.8263157894736842
mlp,PLIP,CRC->BRACS,0.05,123,0.6187515129508594,0.2044550287128801,0.2210329834649568,0.8526315789473684
mlp,PLIP,CRC->BRACS,0.05,456,0.5774933430162188,0.2631528075130885,0.2670448184961028,0.7350877192982456
mlp,PLIP,CRC->BRACS,0.1,42,0.6330640280803679,0.2011532131827583,0.2093954925082231,0.8421052631578947
mlp,PLIP,CRC->BRACS,0.1,123,0.611837327523602,0.2123651758163121,0.2209416124316161,0.8771929824561403
mlp,PLIP,CRC->BRACS,0.1,456,0.5740286855482934,0.2192047262498945,0.2372692029743471,0.9017543859649124
mlp,PLIP,CRC->BRACS,0.25,42,0.5989923747276689,0.1976977892350732,0.2072501827684933,0.8631578947368421
mlp,PLIP,CRC->BRACS,0.25,123,0.6052408617768095,0.2069176312993492,0.2219634324377566,0.8508771929824561
mlp,PLIP,CRC->BRACS,0.25,456,0.5898844105543452,0.2169010329681138,0.2297041579133324,0.9280701754385964
mlp,PLIP,CRC->BRACS,0.5,42,0.6113683127572016,0.1873808560468125,0.2052192402938217,0.868421052631579
mlp,PLIP,CRC->BRACS,0.5,123,0.5941206729605423,0.2039724662834615,0.2237949821477135,0.8368421052631579
mlp,PLIP,CRC->BRACS,0.5,456,0.5866769547325104,0.1979886537107328,0.2220325466180057,0.8578947368421053
mlp,PLIP,CRC->BRACS,1.0,42,0.5965565238441056,0.1920403600719414,0.2171182629080456,0.887719298245614
mlp,PLIP,CRC->BRACS,1.0,123,0.5918058581457275,0.1923976433447055,0.2171693377066076,0.8526315789473684
mlp,PLIP,CRC->BRACS,1.0,456,0.5969952795933188,0.1921622602301731,0.216091557211455,0.8456140350877193
mlp,PLIP,MHIST->PCam,0.01,42,0.5120709150712,0.1199812964255215,0.1256076614720314,0.65130615234375
mlp,PLIP,MHIST->PCam,0.01,123,0.5367345634847641,0.1543566854870732,0.1541543252560586,0.52911376953125
mlp,PLIP,MHIST->PCam,0.01,456,0.3554199521078827,0.3025752308728897,0.2631151305045023,0.979644775390625
mlp,PLIP,MHIST->PCam,0.05,42,0.4529210075480095,0.1891034904081152,0.1758086837671726,0.928131103515625
mlp,PLIP,MHIST->PCam,0.05,123,0.5087277085619335,0.1900596502634925,0.1661919692051015,0.534423828125
mlp,PLIP,MHIST->PCam,0.05,456,0.6131165569376621,0.3463591569674236,0.3177145453610137,0.9710693359375
mlp,PLIP,MHIST->PCam,0.1,42,0.4736456934684476,0.2277068381404206,0.1977627058342932,0.92401123046875
mlp,PLIP,MHIST->PCam,0.1,123,0.549030989045346,0.1783226132140498,0.1641613516511597,0.6209716796875
mlp,PLIP,MHIST->PCam,0.1,456,0.5731405712063908,0.394500042629943,0.347992087441753,0.97747802734375
mlp,PLIP,MHIST->PCam,0.25,42,0.5272415590838954,0.2873552434837165,0.2508975057028237,0.84832763671875
mlp,PLIP,MHIST->PCam,0.25,123,0.604996197465113,0.1728347632335953,0.1451189550944036,0.532379150390625
mlp,PLIP,MHIST->PCam,0.25,456,0.6189710733651467,0.3385247468586385,0.311252686829107,0.93170166015625
mlp,PLIP,MHIST->PCam,0.5,42,0.6098766695110381,0.2999861853076595,0.2827172189063276,0.80999755859375
mlp,PLIP,MHIST->PCam,0.5,123,0.6287596721545754,0.261765001398544,0.2422400761647622,0.793182373046875
mlp,PLIP,MHIST->PCam,0.5,456,0.6087484558249798,0.3266185954726097,0.3064039158207379,0.9033203125
mlp,PLIP,MHIST->PCam,1.0,42,0.6318319866797601,0.2622349570240203,0.2502994987364673,0.80108642578125
mlp,PLIP,MHIST->PCam,1.0,123,0.6043786112761198,0.2306876891383353,0.2273891284943374,0.756134033203125
mlp,PLIP,MHIST->PCam,1.0,456,0.6034983939357896,0.2412291758502078,0.232952255657608,0.769012451171875
mlp,PLIP,PCam->MHIST,0.01,42,0.4170268323428777,0.5359257924825167,0.5458032517649134,0.984646878198567
mlp,PLIP,PCam->MHIST,0.01,123,0.4531627048442283,0.539944492356743,0.5292102238172884,0.9733879222108496
mlp,PLIP,PCam->MHIST,0.01,456,0.4241401044480462,0.5314884568310076,0.5256743676190244,0.95496417604913
mlp,PLIP,PCam->MHIST,0.05,42,0.4795538447685936,0.5312392914528552,0.5300202940303752,0.9314227226202662
mlp,PLIP,PCam->MHIST,0.05,123,0.5307491446065189,0.4054220018521363,0.4013544590180947,0.7942681678607983
mlp,PLIP,PCam->MHIST,0.05,456,0.4887088060507834,0.4374994599625483,0.4299221616867499,0.7942681678607983
mlp,PLIP,PCam->MHIST,0.1,42,0.5575184584909059,0.3846200003365899,0.3751282282135503,0.7349027635619243
mlp,PLIP,PCam->MHIST,0.1,123,0.5395641995317846,0.4531496747748634,0.4404955088268649,0.8300921187308086
mlp,PLIP,PCam->MHIST,0.1,456,0.5027462632811094,0.4330998414950092,0.4300872064982002,0.7881269191402251
mlp,PLIP,PCam->MHIST,0.25,42,0.5602827300558257,0.2859552081144332,0.2712634610338184,0.6120777891504606
mlp,PLIP,PCam->MHIST,0.25,123,0.5623581847649919,0.3832232295521206,0.3691335532131739,0.7389969293756398
mlp,PLIP,PCam->MHIST,0.25,456,0.5291644156311903,0.3432234855656614,0.339752657813694,0.6939611054247697
mlp,PLIP,PCam->MHIST,0.5,42,0.5611561318206375,0.3403453720979461,0.3244600841277941,0.6755373592630501
mlp,PLIP,PCam->MHIST,0.5,123,0.566837745362867,0.2474954940813346,0.2333433501567298,0.5127942681678608
mlp,PLIP,PCam->MHIST,0.5,456,0.5792499549792904,0.2633510816579221,0.2548510227066407,0.534288638689867
mlp,PLIP,PCam->MHIST,1.0,42,0.5582793084819018,0.2678827006644364,0.2580081645166739,0.5240532241555783
mlp,PLIP,PCam->MHIST,1.0,123,0.5987754367008825,0.2926926442756563,0.2835307132715822,0.6131013306038895
mlp,PLIP,PCam->MHIST,1.0,456,0.5565775256618044,0.2924012473289651,0.2745228605640398,0.5680655066530195
mlp,UNI,BRACS->CRC,0.01,42,0.4065744788478342,0.2351561421016852,0.2288634433160225,0.8312
mlp,UNI,BRACS->CRC,0.01,123,0.3125437542640785,0.1592398174405098,0.1582540081247687,0.9844
mlp,UNI,BRACS->CRC,0.01,456,0.6408324174813198,0.3298555922478437,0.329117838259538,0.5423333333333333
mlp,UNI,BRACS->CRC,0.05,42,0.3718622698273807,0.3183471379605432,0.3163738751972715,0.6058
mlp,UNI,BRACS->CRC,0.05,123,0.4354421075412272,0.2678756906059881,0.2681660609434048,0.6984666666666667
mlp,UNI,BRACS->CRC,0.05,456,0.3104010548337126,0.2880760898222526,0.2942394734134276,0.7548
mlp,UNI,BRACS->CRC,0.1,42,0.3510354774249172,0.2901965254177649,0.2987591343964139,0.6876
mlp,UNI,BRACS->CRC,0.1,123,0.3712048971480908,0.3012774694055319,0.3057770129134257,0.6263333333333333
mlp,UNI,BRACS->CRC,0.1,456,0.3997880409830512,0.257096758124729,0.2586859577953815,0.7174
mlp,UNI,BRACS->CRC,0.25,42,0.4208993182439473,0.2699732511033614,0.2726600636035204,0.6610666666666667
mlp,UNI,BRACS->CRC,0.25,123,0.3872299465646714,0.2605496045358479,0.2655129592269659,0.7214
mlp,UNI,BRACS->CRC,0.25,456,0.376774302034608,0.2734110363530616,0.2798396140299737,0.6995333333333333
mlp,UNI,BRACS->CRC,0.5,42,0.4086933753744212,0.2734184056212504,0.2888458700088163,0.6458
mlp,UNI,BRACS->CRC,0.5,123,0.3635693673567853,0.2881330883383751,0.2978468169117967,0.6471333333333333
mlp,UNI,BRACS->CRC,0.5,456,0.3589265963716781,0.3106197765847047,0.3126985243365168,0.6427333333333334
mlp,UNI,BRACS->CRC,1.0,42,0.379058212556718,0.298397291872402,0.3101929554472367,0.605
mlp,UNI,BRACS->CRC,1.0,123,0.3663624665299046,0.2939447196036577,0.2961692329371969,0.6632
mlp,UNI,BRACS->CRC,1.0,456,0.3466696890026495,0.2898144660502672,0.2911991111777723,0.6840666666666667
mlp,UNI,CRC->BRACS,0.01,42,0.5194565480513192,0.2528261271713857,0.2695009384500353,0.9929824561403509
mlp,UNI,CRC->BRACS,0.01,123,0.4959906802227064,0.2679790073188773,0.2746339731490272,1.0
mlp,UNI,CRC->BRACS,0.01,456,0.5597615589445655,0.2406751210784964,0.2551583063641661,0.980701754385965
mlp,UNI,CRC->BRACS,0.05,42,0.4671235778261922,0.2730934616750139,0.2755544628523159,0.9912280701754386
mlp,UNI,CRC->BRACS,0.05,123,0.4546114742193173,0.2825032304171799,0.2837606461636983,1.0
mlp,UNI,CRC->BRACS,0.05,456,0.5301531106269668,0.2751359957155951,0.277372645456834,1.0
mlp,UNI,CRC->BRACS,0.1,42,0.5206820382473977,0.281256070105653,0.2823054240787761,0.9912280701754386
mlp,UNI,CRC->BRACS,0.1,123,0.4946138949406923,0.2820662279278366,0.2825670356414967,1.0
mlp,UNI,CRC->BRACS,0.1,456,0.6006868796901477,0.2785281235883176,0.2804672842620659,0.9894736842105264
mlp,UNI,CRC->BRACS,0.25,42,0.4610263858629871,0.2838884612447337,0.2850752394940508,1.0
mlp,UNI,CRC->BRACS,0.25,123,0.5210754054708303,0.2819821281501566,0.2825091582042851,1.0
mlp,UNI,CRC->BRACS,0.25,456,0.4757020091987411,0.2802557215748126,0.2828198185962576,1.0
mlp,UNI,CRC->BRACS,0.5,42,0.4613441055434519,0.2834735876596696,0.2838630116291409,1.0
mlp,UNI,CRC->BRACS,0.5,123,0.473296417332365,0.2817167699255311,0.2825527222633051,1.0
mlp,UNI,CRC->BRACS,0.5,456,0.4774116436698136,0.2818227246207626,0.2827046019257977,1.0
mlp,UNI,CRC->BRACS,1.0,42,0.4905289276204309,0.2812361014136848,0.2822385529595378,1.0
mlp,UNI,CRC->BRACS,1.0,123,0.4674715565238441,0.2829488668362038,0.2825707079671127,1.0
mlp,UNI,CRC->BRACS,1.0,456,0.4729030501089324,0.2827313575436149,0.2833782761664081,1.0
mlp,UNI,MHIST->PCam,0.01,42,0.4300653788194193,0.074819830699198,0.0799598600788158,0.642852783203125
mlp,UNI,MHIST->PCam,0.01,123,0.6097897398460554,0.0340437978693444,0.0293870351670193,0.643890380859375
mlp,UNI,MHIST->PCam,0.01,456,0.5380140742759766,0.0356063009376157,0.0369301021200954,0.514007568359375
mlp,UNI,MHIST->PCam,0.05,42,0.5738373012022219,0.0607028121210078,0.0453570154352291,0.527130126953125
mlp,UNI,MHIST->PCam,0.05,123,0.5607457942386862,0.0778032136781803,0.0620176284201079,0.911956787109375
mlp,UNI,MHIST->PCam,0.05,456,0.6115790362185716,0.0610552124280729,0.0732793297693206,0.801788330078125
mlp,UNI,MHIST->PCam,0.1,42,0.5518911743263436,0.1265976595857409,0.1011104448227797,0.672760009765625
mlp,UNI,MHIST->PCam,0.1,123,0.5570575345151841,0.1172876109053504,0.1050616621689641,0.634521484375
mlp,UNI,MHIST->PCam,0.1,456,0.6096524759120171,0.0633113158835385,0.0557658206953419,0.700653076171875
mlp,UNI,MHIST->PCam,0.25,42,0.6778705798672825,0.1303014392005934,0.1161337943688067,0.695770263671875
mlp,UNI,MHIST->PCam,0.25,123,0.6565937927853162,0.089009603030604,0.082987161145752,0.57025146484375
mlp,UNI,MHIST->PCam,0.25,456,0.6146070737978317,0.069738629917083,0.063426020424913,0.511505126953125
mlp,UNI,MHIST->PCam,0.5,42,0.6893764577040316,0.1503972096899133,0.1404717156026436,0.70452880859375
mlp,UNI,MHIST->PCam,0.5,123,0.666845460144533,0.0919867300901842,0.0830095177728935,0.537109375
mlp,UNI,MHIST->PCam,0.5,456,0.6767350441218062,0.1267410695598982,0.1174042600623579,0.636688232421875
mlp,UNI,MHIST->PCam,1.0,42,0.7013549520313467,0.1522445214627055,0.1481354163826154,0.651214599609375
mlp,UNI,MHIST->PCam,1.0,123,0.6997796233341156,0.17620019836653,0.1707332617189649,0.688323974609375
mlp,UNI,MHIST->PCam,1.0,456,0.6968834834072392,0.1628891839732205,0.1591236950132497,0.6683349609375
mlp,UNI,PCam->MHIST,0.01,42,0.449900954439042,0.2962736275691459,0.2933400672619272,0.6796315250767656
mlp,UNI,PCam->MHIST,0.01,123,0.4509724473257698,0.2587506818978788,0.2556396829557272,0.5772773797338793
mlp,UNI,PCam->MHIST,0.01,456,0.4397983072213218,0.2678838938573792,0.257506443158997,0.5117707267144319
mlp,UNI,PCam->MHIST,0.05,42,0.4184764991896272,0.2831400332852298,0.2706922561982637,0.5025588536335721
mlp,UNI,PCam->MHIST,0.05,123,0.4392220421393841,0.2757519794934969,0.2379549855372068,0.7430910951893551
mlp,UNI,PCam->MHIST,0.05,456,0.4429587610300738,0.2609197215969267,0.2413870403533582,0.8055271238485159
mlp,UNI,PCam->MHIST,0.1,42,0.43069962182604,0.2625244600372341,0.242662946839446,0.661207778915046
mlp,UNI,PCam->MHIST,0.1,123,0.4382450927426616,0.2687238618929774,0.2382948169810745,0.8485158648925282
mlp,UNI,PCam->MHIST,0.1,456,0.4479875742841707,0.245372172037069,0.2257413670588418,0.8587512794268168
mlp,UNI,PCam->MHIST,0.25,42,0.4265847289753287,0.2731627429832639,0.2405808744618446,0.8669396110542477
mlp,UNI,PCam->MHIST,0.25,123,0.4330114352602196,0.2855525809276311,0.2479217184236618,0.8822927328556807
mlp,UNI,PCam->MHIST,0.25,456,0.4491986313704305,0.2785348953295998,0.2435788834961312,0.8618219037871033
mlp,UNI,PCam->MHIST,0.5,42,0.4311453268503512,0.2608120745827683,0.2415300373525617,0.7932446264073695
mlp,UNI,PCam->MHIST,0.5,123,0.430001800828381,0.278096152932794,0.2538658075583689,0.6980552712384852
mlp,UNI,PCam->MHIST,0.5,456,0.4327480641094904,0.2693251390906171,0.2448418018510117,0.7205731832139202
mlp,UNI,PCam->MHIST,1.0,42,0.4406627048442283,0.2616629471798392,0.2419849480430813,0.849539406345957
mlp,UNI,PCam->MHIST,1.0,123,0.4239240050423195,0.2881957355852381,0.2650230661293867,0.7799385875127943
mlp,UNI,PCam->MHIST,1.0,456,0.4417927246533406,0.2865111778148029,0.2512759114086567,0.901740020470829
mlp,VIRCHOW2,BRACS->CRC,0.01,42,0.4894548572818778,0.1893880616128444,0.1886965289870898,0.8613333333333333
mlp,VIRCHOW2,BRACS->CRC,0.01,123,0.6150674534864975,0.1792702900111675,0.1734479658156633,0.8736666666666667
mlp,VIRCHOW2,BRACS->CRC,0.01,456,0.4677916045552041,0.2574754731828967,0.2632504586522778,0.7604
mlp,VIRCHOW2,BRACS->CRC,0.05,42,0.8617328565061659,0.2389994395482043,0.2775203774819771,0.7026
mlp,VIRCHOW2,BRACS->CRC,0.05,123,0.9021349999941588,0.2679032525112231,0.2864127400318781,0.7084666666666667
mlp,VIRCHOW2,BRACS->CRC,0.05,456,0.2683524221426001,0.2460263535435001,0.2632497961680094,0.9053333333333332
mlp,VIRCHOW2,BRACS->CRC,0.1,42,0.708361492801301,0.3189429887359341,0.321650514575839,0.5417333333333333
mlp,VIRCHOW2,BRACS->CRC,0.1,123,0.7751421821918064,0.2418587164471546,0.2586915923371911,0.7194666666666667
mlp,VIRCHOW2,BRACS->CRC,0.1,456,0.5733410544306696,0.146635676844418,0.1634699140369892,0.8709333333333333
mlp,VIRCHOW2,BRACS->CRC,0.25,42,0.6750192285113811,0.2666062180926402,0.2649604953606923,0.6267333333333334
mlp,VIRCHOW2,BRACS->CRC,0.25,123,0.7146479601641611,0.2017595270092288,0.2099155881380041,0.814
mlp,VIRCHOW2,BRACS->CRC,0.25,456,0.5261356431106511,0.2802528585284948,0.2816830976893504,0.618
mlp,VIRCHOW2,BRACS->CRC,0.5,42,0.6326690436957061,0.1892428877649208,0.1924613882988691,0.7874
mlp,VIRCHOW2,BRACS->CRC,0.5,123,0.6731471775889382,0.214492682061096,0.2073151547918717,0.7917333333333333
mlp,VIRCHOW2,BRACS->CRC,0.5,456,0.5170312332065403,0.2426742068707943,0.2450258886232972,0.7048
mlp,VIRCHOW2,BRACS->CRC,1.0,42,0.6749759305913168,0.2167154026436309,0.2180029714216788,0.7170666666666666
mlp,VIRCHOW2,BRACS->CRC,1.0,123,0.6892893978945966,0.2336681785538792,0.2344907907875875,0.6967333333333333
mlp,VIRCHOW2,BRACS->CRC,1.0,456,0.6973378642574429,0.1938922200878461,0.1915397209053238,0.7717333333333334
mlp,VIRCHOW2,CRC->BRACS,0.01,42,0.6204006293875575,0.2352060465272842,0.2541833843316948,0.9982456140350876
mlp,VIRCHOW2,CRC->BRACS,0.01,123,0.5154472282740257,0.2575451500125622,0.2712306386546085,1.0
mlp,VIRCHOW2,CRC->BRACS,0.01,456,0.6403564512224642,0.24572510179459,0.2564015790297274,0.9947368421052633
mlp,VIRCHOW2,CRC->BRACS,0.05,42,0.5353879206003389,0.258290241586796,0.2611163593371186,0.9947368421052633
mlp,VIRCHOW2,CRC->BRACS,0.05,123,0.6381551077221012,0.2724543656402251,0.2791777807434922,0.9982456140350876
mlp,VIRCHOW2,CRC->BRACS,0.05,456,0.682673686758654,0.2625481710132015,0.2661693752253134,0.9982456140350876
mlp,VIRCHOW2,CRC->BRACS,0.1,42,0.656318082788671,0.2607052997375527,0.2665027906301251,0.9964912280701754
mlp,VIRCHOW2,CRC->BRACS,0.1,123,0.6397966594045026,0.2728683418610639,0.2784731400117539,0.9982456140350876
mlp,VIRCHOW2,CRC->BRACS,0.1,456,0.6742465504720406,0.2608431110485342,0.2692349853010423,0.9982456140350876
mlp,VIRCHOW2,CRC->BRACS,0.25,42,0.678059186637618,0.2694638285197709,0.2752094082305567,0.9947368421052633
mlp,VIRCHOW2,CRC->BRACS,0.25,123,0.6750635439360929,0.2720338624166815,0.2773086984551985,1.0
mlp,VIRCHOW2,CRC->BRACS,0.25,456,0.6016400387315419,0.2767373650547182,0.2807874648210903,0.9982456140350876
mlp,VIRCHOW2,CRC->BRACS,0.5,42,0.6216261195836359,0.2763077182074387,0.281140562050502,1.0
mlp,VIRCHOW2,CRC->BRACS,0.5,123,0.6640795206971677,0.2747122230343194,0.2788863645172106,0.9982456140350876
mlp,VIRCHOW2,CRC->BRACS,0.5,456,0.6705398208666182,0.2681572908927735,0.2769783261428146,0.9982456140350876
mlp,VIRCHOW2,CRC->BRACS,1.0,42,0.6356814330670539,0.27387165899895,0.2789698909526985,0.9982456140350876
mlp,VIRCHOW2,CRC->BRACS,1.0,123,0.6313695231178892,0.2743509079370517,0.281296605615174,0.9982456140350876
mlp,VIRCHOW2,CRC->BRACS,1.0,456,0.6238047688211087,0.272225231948521,0.2784392776980735,0.9982456140350876
mlp,VIRCHOW2,MHIST->PCam,0.01,42,0.6273238388406788,0.0490106868101065,0.068259506607319,0.628082275390625
mlp,VIRCHOW2,MHIST->PCam,0.01,123,0.777324557635573,0.147892122066878,0.1644185150316843,0.778167724609375
mlp,VIRCHOW2,MHIST->PCam,0.01,456,0.4488896187230621,0.0757031088578514,0.0756256058011786,0.999755859375
mlp,VIRCHOW2,MHIST->PCam,0.05,42,0.5428347181487874,0.1570057355106655,0.1728730143040593,0.7777099609375
mlp,VIRCHOW2,MHIST->PCam,0.05,123,0.7120590448040262,0.0798542011845029,0.0826918610548545,0.545989990234375
mlp,VIRCHOW2,MHIST->PCam,0.05,456,0.697967805714989,0.1641371282958061,0.16964797317587,0.787841796875
mlp,VIRCHOW2,MHIST->PCam,0.1,42,0.5857063110903249,0.171183326126993,0.1606922785763345,0.779388427734375
mlp,VIRCHOW2,MHIST->PCam,0.1,123,0.7078094340214962,0.1347556611217442,0.1391457850414781,0.740203857421875
mlp,VIRCHOW2,MHIST->PCam,0.1,456,0.6585652447108067,0.1252917816423177,0.1354451337008413,0.672119140625
mlp,VIRCHOW2,MHIST->PCam,0.25,42,0.6738902238034493,0.2183631771995351,0.2136728497480362,0.81842041015625
mlp,VIRCHOW2,MHIST->PCam,0.25,123,0.7590503345931559,0.1645132942488771,0.1596194942953843,0.709869384765625
mlp,VIRCHOW2,MHIST->PCam,0.25,456,0.7460350508083311,0.0597301918724042,0.0601403741781041,0.503753662109375
mlp,VIRCHOW2,MHIST->PCam,0.5,42,0.7565543151317591,0.3870469185742422,0.3819827599905352,0.97174072265625
mlp,VIRCHOW2,MHIST->PCam,0.5,123,0.7792190785770672,0.197663432885065,0.1980975217747982,0.755096435546875
mlp,VIRCHOW2,MHIST->PCam,0.5,456,0.7586899033777612,0.1929399757542569,0.1852357933380517,0.762359619140625
mlp,VIRCHOW2,MHIST->PCam,1.0,42,0.7833643011184437,0.3416626195343042,0.3505438952324766,0.92669677734375
mlp,VIRCHOW2,MHIST->PCam,1.0,123,0.7847730981330642,0.3470306330743824,0.3552398755605281,0.93310546875
mlp,VIRCHOW2,MHIST->PCam,1.0,456,0.7789931117395403,0.3990123033690906,0.3963666594336246,0.955230712890625
mlp,VIRCHOW2,PCam->MHIST,0.01,42,0.578273005582568,0.1052439962814017,0.0986627239425082,0.6622313203684749
mlp,VIRCHOW2,PCam->MHIST,0.01,123,0.5735863497208715,0.1819410337213362,0.1578036273849657,0.9344933469805528
mlp,VIRCHOW2,PCam->MHIST,0.01,456,0.6038087520259319,0.2250247953675054,0.2217634099105729,0.706243602865916
mlp,VIRCHOW2,PCam->MHIST,0.05,42,0.580325949936971,0.0887890079896611,0.0779906538188335,0.7727737973387923
mlp,VIRCHOW2,PCam->MHIST,0.05,123,0.6254006843147848,0.1330042102030014,0.1077747901628974,0.8669396110542477
mlp,VIRCHOW2,PCam->MHIST,0.05,456,0.57752566180443,0.1596402532650785,0.154220533529592,0.5076765609007164
mlp,VIRCHOW2,PCam->MHIST,0.1,42,0.5584323788942913,0.1723989958635616,0.1441373695126575,0.8700102354145343
mlp,VIRCHOW2,PCam->MHIST,0.1,123,0.6206059787502252,0.1132466485199567,0.0977184442667902,0.654042988741044
mlp,VIRCHOW2,PCam->MHIST,0.1,456,0.5929587610300738,0.1551888310364776,0.1550275523448124,0.5097236438075742
mlp,VIRCHOW2,PCam->MHIST,0.25,42,0.617409508373852,0.1184729591027253,0.1145835884769534,0.6069600818833163
mlp,VIRCHOW2,PCam->MHIST,0.25,123,0.6121735998559337,0.1545586880513809,0.1348399530901757,0.534288638689867
mlp,VIRCHOW2,PCam->MHIST,0.25,456,0.6104853232486944,0.1509913692409087,0.1391122702017289,0.5823950870010235
mlp,VIRCHOW2,PCam->MHIST,0.5,42,0.5864937871420853,0.0998378280233763,0.0919794744393476,0.6673490276356192
mlp,VIRCHOW2,PCam->MHIST,0.5,123,0.5982374392220421,0.125745932610673,0.1279010726911079,0.5772773797338793
mlp,VIRCHOW2,PCam->MHIST,0.5,456,0.5493471997118675,0.1748347095420685,0.1476660340856627,0.7031729785056294
mlp,VIRCHOW2,PCam->MHIST,1.0,42,0.6023320727534666,0.1820203234482568,0.1496907597905293,0.7799385875127943
mlp,VIRCHOW2,PCam->MHIST,1.0,123,0.6050423194669549,0.1415787380543311,0.1437581532016137,0.5312180143295804
mlp,VIRCHOW2,PCam->MHIST,1.0,456,0.6001215559157211,0.1657379324201917,0.1195327697842245,0.6714431934493347
