model,dataset,fraction,seed,n_train,n_classes,auroc,f1_macro,f1_binary,brier,ece_fixed,ece_adaptive,temperature,ece_scaled_fixed,ece_scaled_adaptive,degeneracy_share,degenerate,forced_classes
PLIP,BRACS,0.05,456,180,7,0.8224502656461267,0.3135540725768316,,,0.1569479520843601,0.173003562893445,0.5212458807830739,0.0768116627496507,0.1023976370156768,0.3070175438596491,False,0
PLIP,BRACS,0.1,42,362,7,0.8279253532298672,0.3663077660167316,,,0.1603025105522538,0.1562217982880003,0.5268888514091282,0.0618429575929515,0.0800835038977623,0.2912280701754386,False,0
PLIP,BRACS,0.1,123,362,7,0.8163022216422565,0.3636837581222032,,,0.1330660928145211,0.1457452317078248,0.5555759680845251,0.0711300042323663,0.0653949505450894,0.2789473684210526,False,0
PLIP,BRACS,0.1,456,362,7,0.8275506197567146,0.3666381718470688,,,0.1323597761218597,0.1497692196632493,0.5592234916059664,0.0539557878647146,0.0592705057614572,0.3280701754385965,False,0
PLIP,BRACS,0.25,42,912,7,0.842678174733009,0.4538376534232143,,,0.1283394939599142,0.1388346326017911,0.6121194614402341,0.0387280194363738,0.0318673093692731,0.2631578947368421,False,0
PLIP,BRACS,0.25,123,912,7,0.8334906525443971,0.4579599364025292,,,0.1338887019536243,0.1339296417444284,0.5910847715142653,0.0263925924289371,0.0360671034038265,0.256140350877193,False,0
PLIP,BRACS,0.25,456,912,7,0.8322360784889582,0.4474514831606828,,,0.1127513909474801,0.1156743491119373,0.6464680906164245,0.0417020975054747,0.0499109498298008,0.2859649122807017,False,0
PLIP,BRACS,0.5,42,1826,7,0.8480830225376655,0.47857154926627,,,0.0762162047212328,0.0839846214728802,0.7194178330134665,0.0440665857212424,0.0550072085705651,0.243859649122807,False,0
PLIP,BRACS,0.5,123,1826,7,0.8468326302800956,0.4683696626772486,,,0.0861223037654917,0.0916540692572121,0.699343287203855,0.0466857663377477,0.0542007053364704,0.2421052631578947,False,0
PLIP,BRACS,0.5,456,1826,7,0.8416856339680444,0.4773077717162203,,,0.0729814206754934,0.1014852896952557,0.7160374614739475,0.0526554607885656,0.0678984790956252,0.2385964912280701,False,0
PLIP,BRACS,1.0,42,3657,7,0.856587673169057,0.4978774599268564,,,0.0587771940646065,0.0825212113638671,0.7837318247188375,0.0567169418367987,0.0640721139606005,0.2105263157894736,False,0
PLIP,BRACS,1.0,123,3657,7,0.856587673169057,0.4978774599268564,,,0.0587771940646065,0.0825212113638671,0.7837318247188375,0.0567169418367987,0.0640721139606005,0.2105263157894736,False,0
PLIP,BRACS,1.0,456,3657,7,0.856587673169057,0.4978774599268564,,,0.0587771940646065,0.0825212113638671,0.7837318247188375,0.0567169418367987,0.0640721139606005,0.2105263157894736,False,0
PLIP,CRC,0.01,42,696,9,0.9958767148604402,0.9297055483081108,,,0.2774555871577799,0.2774555871577799,0.3327123564213877,0.0060966900094342,0.0055017626414857,0.1534666666666666,False,0
PLIP,CRC,0.01,123,696,9,0.9962292129495344,0.9361482342820832,,,0.2948973571722986,0.2948798268184787,0.3037767286062504,0.0038357922213239,0.0046374851222109,0.1472,False,0
PLIP,CRC,0.01,456,696,9,0.9958965746187528,0.9322170597103836,,,0.2890399769173858,0.2890399769173859,0.3123050888884096,0.0034864123770971,0.003665910250261,0.1491333333333333,False,0
PLIP,CRC,0.05,42,3495,9,0.9976864251575664,0.9550909230125948,,,0.1269976724667658,0.1269976724667658,0.4551929210800514,0.0041889756756879,0.0047587327230302,0.1432666666666666,False,0
PLIP,CRC,0.05,123,3495,9,0.9976470370665363,0.955113939137176,,,0.1281322854086189,0.1281322854086189,0.4572554655887636,0.0037981345810217,0.0039324519218846,0.1428,False,0
PLIP,CRC,0.05,456,3495,9,0.9976819556717338,0.951975626329677,,,0.1282034006478992,0.1282034006478991,0.4527652652424319,0.0025461843405222,0.0018540683559357,0.1431333333333333,False,0
PLIP,CRC,0.1,42,6996,9,0.9981609921950316,0.9598401136183308,,,0.087599890581861,0.0875931846607108,0.5102643130278375,0.0038030664191882,0.0018704950911723,0.1430666666666666,False,0
