model,dataset,fraction,mean,std,min,max
CONCH,MHIST,0.05,0.14404676969411906,0.037363840554094585,0.1092622118448945,0.1835429505904934
CONCH,MHIST,0.1,0.1365155139692828,0.034370907082715146,0.1035950401382472,0.1721731740385396
CONCH,MHIST,0.25,0.11932224114665173,0.005848574684366641,0.1126606051536424,0.1236136736657909
CONCH,MHIST,0.5,0.1016911679939519,0.003644423299290302,0.0975904996386846,0.1045601660003285
CONCH,MHIST,1.0,0.0853360111669012,0.0,0.0853360111669012,0.0853360111669012
CONCH,PCam,0.01,0.029512871328289766,0.00415569325020274,0.0254618498769068,0.0337658706151431
CONCH,PCam,0.05,0.03458752540636816,0.0031388801780852568,0.0310478003691699,0.0370321684582893
CONCH,PCam,0.1,0.03489944245067153,0.0020408188086943934,0.0326666672164096,0.036668499566761
CONCH,PCam,0.25,0.0349914010847322,0.00040526994366828125,0.0346527904388564,0.0354404399417978
CONCH,PCam,0.5,0.035145729679549265,0.00047798039212224724,0.0346226020316326,0.0355596692011835
CONCH,PCam,1.0,0.0371321575934106,0.0,0.0371321575934106,0.0371321575934106
CONCH,SPIDER-Breast,0.01,0.041098321328241434,0.0010931732361054213,0.0399152980609262,0.0420711067295258
CONCH,SPIDER-Breast,0.05,0.022837301206590537,0.003009472485975654,0.0193887973876078,0.0249327548155535
CONCH,SPIDER-Breast,0.1,0.022312243215732202,0.0027048119876482276,0.0204364354770815,0.0254127882675562
CONCH,SPIDER-Breast,0.25,0.022124800917316,0.0021472932251220475,0.0207955585377013,0.0246020732640844
CONCH,SPIDER-Breast,0.5,0.022197067337460834,0.0008800892568306864,0.0212882531118772,0.0230453013507069
CONCH,SPIDER-Breast,1.0,0.0252617854003053,0.0,0.0252617854003053,0.0252617854003053
GigaPath,BRACS,0.01,0.08268579003173426,0.042217122609927056,0.0346561267027536,0.1139220496602904
GigaPath,BRACS,0.05,0.048080987780001666,0.013847804692392031,0.0321081575361078,0.0567102211487702
GigaPath,BRACS,0.1,0.05981741049403694,0.008520022179252329,0.051298946198642,0.0683389897030391
GigaPath,BRACS,0.25,0.05638462728985847,0.014548157371194116,0.0466054706211597,0.0731031934944279
GigaPath,BRACS,0.5,0.04852869296845717,0.004320148011782591,0.0441752069114941,0.0528147126994081
GigaPath,BRACS,1.0,0.0617059220331952,0.0,0.0617059220331952,0.0617059220331952
GigaPath,CRC,0.01,0.0028200999439695665,0.000484764544999689,0.002423164608184,0.0033603693358082
GigaPath,CRC,0.05,0.0020794860732566,0.0005299557198043208,0.0015229379517177,0.0025780864970922
GigaPath,CRC,0.1,0.001736537706095,0.0004491414747981284,0.0014583264903748,0.0022546907436647
GigaPath,CRC,0.25,0.0015355606587063332,3.221639678157204e-05,0.0015138884996015,0.0015725813589623
GigaPath,CRC,0.5,0.0015850396768952665,0.00037459956097732024,0.0012904045114824,0.0020066152049032
GigaPath,CRC,1.0,0.0019687082643124,0.0,0.0019687082643124,0.0019687082643124
GigaPath,LungHist700,0.01,0.11450850566001917,0.052042438918587244,0.0563132068340049,0.1565828975189586
GigaPath,LungHist700,0.05,0.19042316580371943,0.03834396550598542,0.1485076277229878,0.2237330780296321
GigaPath,LungHist700,0.1,0.16538595571365475,0.007487041100121219,0.1575877499403069,0.1725172056378716
GigaPath,LungHist700,0.25,0.12889472508768343,0.02871555466975535,0.096114698787437,0.1496074094961922
GigaPath,LungHist700,0.5,0.11333653790176833,0.028194619722728492,0.0948973866627816,0.1457926119127707
GigaPath,LungHist700,1.0,0.0783625733071142,0.0,0.0783625733071142,0.0783625733071142
GigaPath,MHIST,0.01,0.08650923242280277,0.01635756421164925,0.0769554538686942,0.1053968939481261
GigaPath,MHIST,0.05,0.13527333894680607,0.026887514687737417,0.1175238851602245,0.166208349469094
GigaPath,MHIST,0.1,0.13671837756729902,0.013647287265312988,0.1215697465365399,0.148052704136175
GigaPath,MHIST,0.25,0.1096198721319958,0.012011527109340107,0.0985923388331595,0.1224186861735525
